n,p,lambda,rho,s,i,r,t,mu
10000,0.0005,2,3,3027,4876,2097,2.3210824286012413,4.9151254953765
10000,0.0005,2,3,3026,4877,2097,2.3211198313540837,4.915758176412282
10000,0.0005,2,3,3025,4878,2097,2.3211572327080128,4.915399867812195
10000,0.0005,2,3,3024,4879,2097,2.3211946326631328,4.915041322314041
10000,0.0005,2,3,3024,4879,2097,2.3212320172382572,4.914021164021234
10000,0.0005,2,3,3023,4880,2097,2.3212694018133817,4.914021164021234
10000,0.0005,2,3,3023,4880,2097,2.3213067989711975,4.914323519682405
10000,0.0005,2,3,3022,4881,2097,2.3213441961290133,4.914323519682405
10000,0.0005,2,3,3022,4881,2097,2.321381591888334,4.915287888815368
10000,0.0005,2,3,3022,4880,2098,2.3214189876476548,4.915287888815368
10000,0.0005,2,3,3022,4880,2098,2.3214563848054706,4.915287888815368
10000,0.0005,2,3,3022,4879,2099,2.3214937889573313,4.915618795499683
10000,0.0005,2,3,3022,4879,2099,2.321531194508315,4.915618795499683
10000,0.0005,2,3,3022,4879,2099,2.3215686000592988,4.915618795499683
10000,0.0005,2,3,3022,4879,2099,2.3216060126074676,4.915949702183998
10000,0.0005,2,3,3022,4878,2100,2.3216434251556364,4.915949702183998
10000,0.0005,2,3,3022,4877,2101,2.3216808531068303,4.915949702183998
10000,0.0005,2,3,3022,4876,2102,2.321718282458928,4.915949702183998
10000,0.0005,2,3,3021,4877,2102,2.3217557202186523,4.915949702183998
10000,0.0005,2,3,3021,4877,2102,2.3217931776108687,4.915590863952378
10000,0.0005,2,3,3021,4877,2102,2.3218306420196804,4.915921880172172
10000,0.0005,2,3,3021,4877,2102,2.3218681134477164,4.916252896391967
10000,0.0005,2,3,3021,4877,2102,2.3219055848757524,4.916252896391967
10000,0.0005,2,3,3021,4876,2103,2.3219430633256435,4.916252896391967
10000,0.0005,2,3,3021,4875,2104,2.3219805431802216,4.916252896391967
10000,0.0005,2,3,3021,4875,2104,2.3220180314651326,4.916252896391967
10000,0.0005,2,3,3021,4874,2105,2.3220555197500437,4.916252896391967
10000,0.0005,2,3,3020,4875,2105,2.322093016469081,4.916252896391967
10000,0.0005,2,3,3020,4875,2105,2.322130511782167,4.915562913907264
10000,0.0005,2,3,3020,4875,2105,2.322168007095253,4.915562913907264
10000,0.0005,2,3,3020,4875,2105,2.322205502408339,4.915562913907264
10000,0.0005,2,3,3020,4875,2105,2.3222429977214247,4.915562913907264
10000,0.0005,2,3,3020,4875,2105,2.3222805000653213,4.915562913907264
10000,0.0005,2,3,3019,4876,2105,2.3223180094426654,4.915894039735078
10000,0.0005,2,3,3018,4877,2105,2.3223555314868665,4.915866180854573
10000,0.0005,2,3,3018,4876,2106,2.322393059163528,4.916832339297515
10000,0.0005,2,3,3018,4876,2106,2.3224305952920514,4.916832339297515
10000,0.0005,2,3,3018,4876,2106,2.3224681384667023,4.917163684559278
10000,0.0005,2,3,3017,4877,2106,2.322505681641353,4.917163684559278
10000,0.0005,2,3,3017,4877,2106,2.322543188205002,4.915478952601896
10000,0.0005,2,3,3016,4878,2106,2.3225806947686505,4.915478952601896
10000,0.0005,2,3,3016,4877,2107,2.3226181647926314,4.913461538461509
10000,0.0005,2,3,3015,4878,2107,2.3226556432425225,4.913461538461509
10000,0.0005,2,3,3014,4879,2107,2.322693106247805,4.912769485903879
10000,0.0005,2,3,3014,4878,2108,2.322730553821202,4.912408759124028
10000,0.0005,2,3,3014,4878,2108,2.322768002796973,4.912408759124028
10000,0.0005,2,3,3014,4877,2109,2.3228054587861853,4.912408759124028
10000,0.0005,2,3,3014,4876,2110,2.3228429302142213,4.912408759124028
10000,0.0005,2,3,3014,4876,2110,2.322880403046418,4.912408759124028
10000,0.0005,2,3,3013,4877,2110,2.322917875878615,4.912408759124028
10000,0.0005,2,3,3013,4876,2111,2.322955354328506,4.913375373382171
10000,0.0005,2,3,3013,4875,2112,2.322992834183084,4.913375373382171
10000,0.0005,2,3,3013,4875,2112,2.323030322467995,4.913375373382171
10000,0.0005,2,3,3013,4874,2113,2.323067810752906,4.913375373382171
10000,0.0005,2,3,3012,4875,2113,2.3231053004432414,4.913375373382171
10000,0.0005,2,3,3012,4874,2114,2.3231428098205855,4.912018592297674
10000,0.0005,2,3,3012,4874,2114,2.323180320604936,4.912018592297674
10000,0.0005,2,3,3012,4874,2114,2.3232178384259012,4.912350597609759
10000,0.0005,2,3,3012,4874,2114,2.3232553562468663,4.912350597609759
10000,0.0005,2,3,3012,4873,2115,2.3232928740678314,4.912350597609759
10000,0.0005,2,3,3012,4873,2115,2.323330414423714,4.912350597609759
10000,0.0005,2,3,3012,4872,2116,2.3233679547795965,4.912350597609759
10000,0.0005,2,3,3011,4873,2116,2.3234054965448103,4.912350597609759
10000,0.0005,2,3,3011,4873,2116,2.3234430439484073,4.912321487877725
10000,0.0005,2,3,3011,4873,2116,2.3234805984023654,4.912653603453946
10000,0.0005,2,3,3011,4872,2117,2.3235181528563236,4.912653603453946
10000,0.0005,2,3,3010,4873,2117,2.323555729889241,4.912653603453946
10000,0.0005,2,3,3009,4874,2117,2.323593277292838,4.911960132890387
10000,0.0005,2,3,3009,4874,2117,2.323630830336512,4.912927883017718
10000,0.0005,2,3,3008,4875,2117,2.323668390432666,4.913260219342078
10000,0.0005,2,3,3008,4875,2117,2.3237059350168594,4.912898936170353
10000,0.0005,2,3,3007,4876,2117,2.3237434866503555,4.912898936170353
10000,0.0005,2,3,3007,4876,2117,2.3237810439252,4.912204855337528
10000,0.0005,2,3,3007,4876,2117,2.323818608254113,4.912537412703673
10000,0.0005,2,3,3006,4877,2117,2.323856179639746,4.912869970069819
10000,0.0005,2,3,3006,4877,2117,2.323893742557633,4.911510312707893
10000,0.0005,2,3,3005,4878,2117,2.32393131253171,4.911510312707893
10000,0.0005,2,3,3005,4877,2118,2.323968888152647,4.912479201331119
10000,0.0005,2,3,3005,4877,2118,2.3240064863780105,4.912479201331119
10000,0.0005,2,3,3005,4876,2119,2.3240440846033743,4.912479201331119
10000,0.0005,2,3,3005,4876,2119,2.3240816913124114,4.912479201331119
10000,0.0005,2,3,3005,4875,2120,2.3241192980214485,4.912479201331119
10000,0.0005,2,3,3005,4875,2120,2.324156906144803,4.912479201331119
10000,0.0005,2,3,3005,4875,2120,2.3241945142681577,4.912479201331119
10000,0.0005,2,3,3005,4875,2120,2.324232129464697,4.912811980033282
10000,0.0005,2,3,3004,4876,2120,2.3242697517370825,4.913144758735444
10000,0.0005,2,3,3004,4875,2121,2.3243073796720615,4.912450066577958
10000,0.0005,2,3,3004,4874,2122,2.324345023187966,4.912450066577958
10000,0.0005,2,3,3004,4874,2122,2.324382668120958,4.912450066577958
10000,0.0005,2,3,3004,4874,2122,2.3244203130539502,4.912450066577958
10000,0.0005,2,3,3004,4874,2122,2.324457965073981,4.912782956058651
10000,0.0005,2,3,3004,4873,2123,2.3244956170940116,4.912782956058651
10000,0.0005,2,3,3004,4873,2123,2.3245332705317705,4.912782956058651
10000,0.0005,2,3,3003,4874,2123,2.3245709239695294,4.912782956058651
10000,0.0005,2,3,3003,4874,2123,2.32460857598956,4.911421911421931
10000,0.0005,2,3,3003,4874,2123,2.3246462350992987,4.91175491175493
10000,0.0005,2,3,3003,4873,2124,2.3246838942090373,4.91175491175493
10000,0.0005,2,3,3003,4873,2124,2.3247215618299504,4.91175491175493
10000,0.0005,2,3,3003,4872,2125,2.3247592294508634,4.91175491175493
10000,0.0005,2,3,3002,4873,2125,2.3247968984906797,4.91175491175493
10000,0.0005,2,3,3002,4872,2126,2.3248345590186803,4.910393071285815
10000,0.0005,2,3,3002,4871,2127,2.32487222096505,4.910393071285815
10000,0.0005,2,3,3002,4870,2128,2.324909891423876,4.910393071285815
10000,0.0005,2,3,3002,4869,2129,2.324947563301819,4.910393071285815
10000,0.0005,2,3,3002,4869,2129,2.3249852436967093,4.910393071285815
10000,0.0005,2,3,3002,4869,2129,2.3250229240916,4.910393071285815
10000,0.0005,2,3,3002,4869,2129,2.3250606044864903,4.910393071285815
10000,0.0005,2,3,3002,4869,2129,2.3250982919817793,4.910726182544975
10000,0.0005,2,3,3002,4868,2130,2.3251359794770683,4.910726182544975
10000,0.0005,2,3,3002,4868,2130,2.3251736683927584,4.910726182544975
10000,0.0005,2,3,3002,4868,2130,2.3252113644120587,4.9110592938041355
10000,0.0005,2,3,3001,4869,2130,2.325249067537648,4.911392405063296
10000,0.0005,2,3,3001,4869,2130,2.325286776350197,4.9113628790403965
10000,0.0005,2,3,3000,4870,2130,2.3253244851627466,4.9113628790403965
10000,0.0005,2,3,3000,4870,2130,2.325362171237742,4.910999999999916
10000,0.0005,2,3,3000,4870,2130,2.3253998573127372,4.910999999999916
10000,0.0005,2,3,2999,4871,2130,2.325437550490272,4.910999999999916
10000,0.0005,2,3,2999,4871,2130,2.3254752422470846,4.910970323441124
10000,0.0005,2,3,2999,4870,2131,2.325512934003897,4.910970323441124
10000,0.0005,2,3,2998,4871,2131,2.3255506413945457,4.910970323441124
10000,0.0005,2,3,2998,4870,2132,2.3255883331513583,4.910607071380959
10000,0.0005,2,3,2998,4870,2132,2.3256260334341103,4.910607071380959
10000,0.0005,2,3,2997,4871,2132,2.3256637337168624,4.910607071380959
10000,0.0005,2,3,2996,4872,2132,2.325701425473675,4.910910910910976
10000,0.0005,2,3,2995,4873,2132,2.325739108708404,4.911214953270923
10000,0.0005,2,3,2994,4874,2132,2.3257768189429617,4.911185308848101
10000,0.0005,2,3,2994,4874,2132,2.3258145206470786,4.909485637942517
10000,0.0005,2,3,2993,4875,2132,2.3258522223511955,4.909485637942517
10000,0.0005,2,3,2993,4874,2133,2.325889929741844,4.910457734714375
10000,0.0005,2,3,2993,4874,2133,2.3259276385543934,4.910457734714375
10000,0.0005,2,3,2992,4875,2133,2.3259653544780563,4.910457734714375
10000,0.0005,2,3,2991,4876,2133,2.3260030405530516,4.908422459892974
10000,0.0005,2,3,2990,4877,2133,2.3260407252078603,4.9077231695085
10000,0.0005,2,3,2989,4878,2133,2.3260784226482043,4.9066889632107085
10000,0.0005,2,3,2988,4879,2133,2.3261161257737935,4.906657745065047
10000,0.0005,2,3,2988,4878,2134,2.326153806168684,4.905957161981194
10000,0.0005,2,3,2987,4879,2134,2.326191502187984,4.905957161981194
10000,0.0005,2,3,2987,4879,2134,2.326229196786348,4.9062604620019785
10000,0.0005,2,3,2987,4879,2134,2.326266891384712,4.9062604620019785
10000,0.0005,2,3,2987,4879,2134,2.326304593088829,4.906595246066257
10000,0.0005,2,3,2987,4878,2135,2.3263423019013785,4.906595246066257
10000,0.0005,2,3,2987,4877,2136,2.3263800334789355,4.906595246066257
10000,0.0005,2,3,2987,4876,2137,2.3264177664802186,4.906595246066257
10000,0.0005,2,3,2987,4875,2138,2.3264555080261125,4.906595246066257
10000,0.0005,2,3,2987,4875,2138,2.326493250996484,4.906595246066257
10000,0.0005,2,3,2987,4875,2138,2.326530993966856,4.906595246066257
10000,0.0005,2,3,2986,4876,2138,2.3265687369372277,4.906595246066257
10000,0.0005,2,3,2986,4876,2138,2.326606485606587,4.9058941728065255
10000,0.0005,2,3,2986,4876,2138,2.326644234275946,4.9058941728065255
10000,0.0005,2,3,2985,4877,2138,2.3266819829453054,4.9058941728065255
10000,0.0005,2,3,2985,4876,2139,2.326719737315374,4.9058626465660735
10000,0.0005,2,3,2984,4877,2139,2.3267575073712736,4.9058626465660735
10000,0.0005,2,3,2984,4877,2139,2.32679526886965,4.906501340482533
10000,0.0005,2,3,2984,4877,2139,2.326833030368026,4.906501340482533
10000,0.0005,2,3,2984,4877,2139,2.326870791866402,4.906501340482533
10000,0.0005,2,3,2984,4877,2139,2.3269085604957787,4.906501340482533
10000,0.0005,2,3,2984,4877,2139,2.326946336258849,4.906836461125965
10000,0.0005,2,3,2984,4877,2139,2.3269841120219197,4.906836461125965
10000,0.0005,2,3,2984,4876,2140,2.3270218949213795,4.907171581769397
10000,0.0005,2,3,2983,4877,2140,2.3270596935303907,4.907171581769397
10000,0.0005,2,3,2983,4877,2140,2.3270974978552053,4.9068052296346565
10000,0.0005,2,3,2982,4878,2140,2.32713530218002,4.9068052296346565
10000,0.0005,2,3,2982,4878,2140,2.327173112222367,4.9057679409791985
10000,0.0005,2,3,2981,4879,2140,2.3272109294140626,4.9057679409791985
10000,0.0005,2,3,2981,4879,2140,2.327248709458643,4.905065414290518
10000,0.0005,2,3,2981,4878,2141,2.3272864895032233,4.905065414290518
10000,0.0005,2,3,2980,4879,2141,2.3273242709751893,4.905065414290518
10000,0.0005,2,3,2979,4880,2141,2.3273620367518424,4.905369127516786
10000,0.0005,2,3,2978,4881,2141,2.327399808234373,4.904330312185408
10000,0.0005,2,3,2977,4882,2141,2.327437556903732,4.903290799193946
10000,0.0005,2,3,2977,4882,2141,2.3274753184021084,4.903594222371487
10000,0.0005,2,3,2977,4882,2141,2.3275130799004846,4.903594222371487
10000,0.0005,2,3,2976,4883,2141,2.327550841398861,4.903594222371487
10000,0.0005,2,3,2976,4883,2141,2.327588587218511,4.902553763440836
10000,0.0005,2,3,2975,4884,2141,2.3276263401632407,4.902889784946213
10000,0.0005,2,3,2974,4885,2141,2.32766411307251,4.902857142857127
10000,0.0005,2,3,2974,4884,2142,2.327701877422963,4.902824478816377
10000,0.0005,2,3,2973,4885,2142,2.327739643199616,4.902824478816377
10000,0.0005,2,3,2973,4885,2142,2.327777407550069,4.902791792801901
10000,0.0005,2,3,2972,4886,2142,2.327815171900522,4.902791792801901
10000,0.0005,2,3,2972,4886,2142,2.327852934824883,4.902422611036261
10000,0.0005,2,3,2972,4886,2142,2.3278906977492437,4.902422611036261
10000,0.0005,2,3,2972,4885,2143,2.3279284678051435,4.902759084791308
10000,0.0005,2,3,2972,4884,2144,2.327966239287674,4.902759084791308
10000,0.0005,2,3,2972,4884,2144,2.3280040193322544,4.902759084791308
10000,0.0005,2,3,2972,4884,2144,2.3280417993768348,4.902759084791308
10000,0.0005,2,3,2972,4884,2144,2.328079579421415,4.902759084791308
10000,0.0005,2,3,2972,4884,2144,2.328117366604003,4.902759084791308
10000,0.0005,2,3,2972,4884,2144,2.3281551609272957,4.902759084791308
10000,0.0005,2,3,2972,4883,2145,2.3281929623939925,4.903095558546355
10000,0.0005,2,3,2971,4884,2145,2.328230779585688,4.903095558546355
10000,0.0005,2,3,2971,4883,2146,2.3282686024988086,4.903399528778236
10000,0.0005,2,3,2970,4884,2146,2.328306433997314,4.903399528778236
10000,0.0005,2,3,2969,4885,2146,2.3283442640646514,4.9026936026936
10000,0.0005,2,3,2969,4885,2146,2.328382092700929,4.902660828561659
10000,0.0005,2,3,2968,4886,2146,2.328419928493589,4.902660828561659
10000,0.0005,2,3,2968,4885,2147,2.3284577556989148,4.902291105121272
10000,0.0005,2,3,2967,4886,2147,2.3284955843351924,4.902291105121272
10000,0.0005,2,3,2967,4886,2147,2.328533404387384,4.901247050893097
10000,0.0005,2,3,2967,4885,2148,2.32857123159271,4.901247050893097
10000,0.0005,2,3,2966,4886,2148,2.32860906738537,4.901247050893097
10000,0.0005,2,3,2966,4886,2148,2.3286468945906957,4.901213755900188
10000,0.0005,2,3,2966,4885,2149,2.3286847217960216,4.901213755900188
10000,0.0005,2,3,2966,4884,2150,2.3287225575886814,4.901213755900188
10000,0.0005,2,3,2966,4884,2150,2.328760409134917,4.901213755900188
10000,0.0005,2,3,2966,4884,2150,2.3287982606811526,4.901213755900188
10000,0.0005,2,3,2966,4883,2151,2.328836112227388,4.901213755900188
10000,0.0005,2,3,2966,4883,2151,2.3288739652064177,4.901213755900188
10000,0.0005,2,3,2966,4883,2151,2.3289118253510432,4.901213755900188
10000,0.0005,2,3,2965,4884,2151,2.3289496926639788,4.901213755900188
10000,0.0005,2,3,2965,4884,2151,2.3289875657135166,4.89949409780776
10000,0.0005,2,3,2965,4884,2151,2.3290254459362525,4.899831365935922
10000,0.0005,2,3,2965,4884,2151,2.3290633261589884,4.899831365935922
10000,0.0005,2,3,2965,4883,2152,2.3291012063817242,4.899831365935922
10000,0.0005,2,3,2965,4883,2152,2.329139095215885,4.899831365935922
10000,0.0005,2,3,2965,4883,2152,2.3291769912292244,4.899831365935922
10000,0.0005,2,3,2965,4883,2152,2.3292148944244637,4.900168634064084
10000,0.0005,2,3,2965,4883,2152,2.329252797619703,4.900168634064084
10000,0.0005,2,3,2965,4883,2152,2.329290707999565,4.900505902192246
10000,0.0005,2,3,2964,4884,2152,2.329328618379427,4.900505902192246
10000,0.0005,2,3,2964,4884,2152,2.3293665273221467,4.900134952766456
10000,0.0005,2,3,2964,4883,2153,2.3294044362648663,4.900134952766456
10000,0.0005,2,3,2964,4883,2153,2.3294423466447283,4.900134952766456
10000,0.0005,2,3,2963,4884,2153,2.3294802570245903,4.900134952766456
10000,0.0005,2,3,2963,4884,2153,2.3295181875358937,4.899763752953024
10000,0.0005,2,3,2963,4884,2153,2.32955612524218,4.900101248734327
10000,0.0005,2,3,2962,4885,2153,2.3295940701461793,4.900101248734327
10000,0.0005,2,3,2962,4885,2153,2.3296320136104174,4.90040513166762
10000,0.0005,2,3,2962,4885,2153,2.3296699570746555,4.90040513166762
10000,0.0005,2,3,2961,4886,2153,2.329707907738792,4.90040513166762
10000,0.0005,2,3,2961,4886,2153,2.3297458569627305,4.90037149611621
10000,0.0005,2,3,2960,4887,2153,2.329783806186669,4.90037149611621
10000,0.0005,2,3,2960,4887,2153,2.3298217611720564,4.900337837837765
10000,0.0005,2,3,2960,4887,2153,2.329859716157444,4.900337837837765
10000,0.0005,2,3,2960,4887,2153,2.3298976711428314,4.900337837837765
10000,0.0005,2,3,2960,4887,2153,2.329935626128219,4.900337837837765
10000,0.0005,2,3,2959,4888,2153,2.329973588317878,4.900675675675602
10000,0.0005,2,3,2959,4887,2154,2.3300115562729236,4.900642108820571
10000,0.0005,2,3,2958,4888,2154,2.33004952566959,4.900642108820571
10000,0.0005,2,3,2958,4887,2155,2.330087479214451,4.899932386747716
10000,0.0005,2,3,2958,4887,2155,2.33012544140411,4.899932386747716
10000,0.0005,2,3,2958,4887,2155,2.3301634108007763,4.900270453008703
10000,0.0005,2,3,2958,4887,2155,2.3302013874071865,4.900270453008703
10000,0.0005,2,3,2958,4887,2155,2.33023937122608,4.90060851926969
10000,0.0005,2,3,2957,4888,2155,2.330277355044973,4.90060851926969
10000,0.0005,2,3,2957,4887,2156,2.330315279802255,4.896854920527494
10000,0.0005,2,3,2956,4888,2156,2.330353205997878,4.896854920527494
10000,0.0005,2,3,2956,4888,2156,2.3303911235650867,4.8961434370771455
10000,0.0005,2,3,2956,4888,2156,2.3304290411322954,4.8961434370771455
10000,0.0005,2,3,2956,4887,2157,2.330466958699504,4.8961434370771455
10000,0.0005,2,3,2956,4887,2157,2.3305048777045094,4.8961434370771455
10000,0.0005,2,3,2955,4888,2157,2.3305427967095147,4.8961434370771455
10000,0.0005,2,3,2955,4887,2158,2.330580699904754,4.896108291032028
10000,0.0005,2,3,2955,4887,2158,2.330618626100377,4.896108291032028
10000,0.0005,2,3,2955,4887,2158,2.3306565522960003,4.896108291032028
10000,0.0005,2,3,2955,4886,2159,2.3306944856849694,4.896446700507494
10000,0.0005,2,3,2955,4885,2160,2.330732420512935,4.896446700507494
10000,0.0005,2,3,2955,4885,2160,2.330770356780006,4.896446700507494
10000,0.0005,2,3,2955,4885,2160,2.3308083002442443,4.896785109982959
10000,0.0005,2,3,2955,4884,2161,2.330846250908381,4.896785109982959
10000,0.0005,2,3,2955,4884,2161,2.330884203012825,4.896785109982959
10000,0.0005,2,3,2955,4884,2161,2.330922155117269,4.896785109982959
10000,0.0005,2,3,2954,4885,2161,2.330960107221713,4.896785109982959
10000,0.0005,2,3,2953,4886,2161,2.3309980578858496,4.895734597156524
10000,0.0005,2,3,2953,4886,2161,2.3310360287242458,4.896376566203705
10000,0.0005,2,3,2952,4887,2161,2.3310740067729334,4.896376566203705
10000,0.0005,2,3,2952,4887,2161,2.3311119905918267,4.897018970189568
10000,0.0005,2,3,2951,4888,2161,2.3311499816259427,4.897357723577102
10000,0.0005,2,3,2951,4888,2161,2.3311879495809884,4.896984073195502
10000,0.0005,2,3,2951,4887,2162,2.331225924745231,4.89732294137578
10000,0.0005,2,3,2950,4888,2162,2.331263901351641,4.89732294137578
10000,0.0005,2,3,2950,4887,2163,2.3313018837278188,4.8979661016949905
10000,0.0005,2,3,2949,4888,2163,2.3313398747619347,4.8979661016949905
10000,0.0005,2,3,2948,4889,2163,2.3313778571381123,4.897931502204294
10000,0.0005,2,3,2947,4890,2163,2.3314158164457344,4.896879240162828
10000,0.0005,2,3,2947,4889,2164,2.3314537743125023,4.896504920257885
10000,0.0005,2,3,2947,4889,2164,2.3314917336201244,4.896504920257885
10000,0.0005,2,3,2947,4888,2165,2.3315296929277465,4.896504920257885
10000,0.0005,2,3,2946,4889,2165,2.3315676536763323,4.896504920257885
10000,0.0005,2,3,2945,4890,2165,2.3316056273985164,4.896130346232205
10000,0.0005,2,3,2945,4889,2166,2.331643606889591,4.896774193548365
10000,0.0005,2,3,2944,4890,2166,2.3316816166961214,4.896774193548365
10000,0.0005,2,3,2943,4891,2166,2.3317196178361557,4.8967391304347325
10000,0.0005,2,3,2942,4892,2166,2.3317576319774163,4.896364254162454
10000,0.0005,2,3,2942,4892,2166,2.3317956085838265,4.8942895989124064
10000,0.0005,2,3,2941,4893,2166,2.3318335851902368,4.8942895989124064
10000,0.0005,2,3,2941,4892,2167,2.3318715675664143,4.895273716422998
10000,0.0005,2,3,2941,4892,2167,2.3319095513853076,4.895273716422998
10000,0.0005,2,3,2940,4893,2167,2.3319475424194236,4.895273716422998
10000,0.0005,2,3,2939,4894,2167,2.331985524795601,4.895238095238072
10000,0.0005,2,3,2939,4894,2167,2.332023512943299,4.895882953385483
10000,0.0005,2,3,2939,4894,2167,2.3320615010909966,4.895882953385483
10000,0.0005,2,3,2939,4894,2167,2.3320994892386944,4.895882953385483
10000,0.0005,2,3,2939,4893,2168,2.33213748460326,4.896223205171805
10000,0.0005,2,3,2939,4893,2168,2.3321754814115283,4.896223205171805
10000,0.0005,2,3,2939,4893,2168,2.3322134782197965,4.896223205171805
10000,0.0005,2,3,2938,4894,2168,2.3322514822482234,4.896223205171805
10000,0.0005,2,3,2938,4894,2168,2.332289477612789,4.896868618107552
10000,0.0005,2,3,2937,4895,2168,2.332327472977355,4.896868618107552
10000,0.0005,2,3,2937,4895,2168,2.3323654380494885,4.896493020088516
10000,0.0005,2,3,2937,4895,2168,2.3324034103297238,4.896493020088516
10000,0.0005,2,3,2937,4895,2168,2.3324413898207985,4.896833503575067
10000,0.0005,2,3,2937,4894,2169,2.3324793693118733,4.896833503575067
10000,0.0005,2,3,2937,4893,2170,2.332517350245445,4.896833503575067
10000,0.0005,2,3,2936,4894,2170,2.3325553326216224,4.896833503575067
10000,0.0005,2,3,2936,4894,2170,2.3325932991351577,4.895776566757468
10000,0.0005,2,3,2935,4895,2170,2.3326312728573417,4.896117166212509
10000,0.0005,2,3,2934,4896,2170,2.3326692379294753,4.896763202725778
10000,0.0005,2,3,2934,4896,2170,2.332707215978163,4.897409679618246
10000,0.0005,2,3,2934,4896,2170,2.3327451940268507,4.897409679618246
10000,0.0005,2,3,2934,4896,2170,2.332783179288569,4.897750511247421
10000,0.0005,2,3,2934,4896,2170,2.332821164550287,4.897750511247421
10000,0.0005,2,3,2934,4896,2170,2.3328591570277766,4.8980913428765955
10000,0.0005,2,3,2934,4896,2170,2.332897149505266,4.8980913428765955
10000,0.0005,2,3,2934,4895,2171,2.3329351419827553,4.8980913428765955
10000,0.0005,2,3,2934,4895,2171,2.332973135903728,4.8980913428765955
10000,0.0005,2,3,2934,4895,2171,2.333011137043762,4.8980913428765955
10000,0.0005,2,3,2933,4896,2171,2.3330491381837963,4.8980913428765955
10000,0.0005,2,3,2933,4895,2172,2.3330871234455146,4.897374701670587
10000,0.0005,2,3,2932,4896,2172,2.333125110150168,4.897374701670587
10000,0.0005,2,3,2932,4896,2172,2.333163080988564,4.897680763983607
10000,0.0005,2,3,2932,4896,2172,2.3332010518269604,4.897680763983607
10000,0.0005,2,3,2932,4896,2172,2.3332390226653565,4.897680763983607
10000,0.0005,2,3,2931,4897,2172,2.3332769935037527,4.897680763983607
10000,0.0005,2,3,2931,4897,2172,2.333314970110163,4.897645854656983
10000,0.0005,2,3,2931,4897,2172,2.3333529467165732,4.897645854656983
10000,0.0005,2,3,2930,4898,2172,2.3333909233229835,4.897645854656983
10000,0.0005,2,3,2930,4898,2172,2.333428898487226,4.896928327645079
10000,0.0005,2,3,2929,4899,2172,2.3334668808634036,4.897269624573407
10000,0.0005,2,3,2929,4899,2172,2.3335048545855877,4.896210310686301
10000,0.0005,2,3,2928,4900,2172,2.3335428283077717,4.896210310686301
10000,0.0005,2,3,2928,4900,2172,2.3335807861745397,4.894467213114717
10000,0.0005,2,3,2928,4900,2172,2.3336187440413076,4.894467213114717
10000,0.0005,2,3,2927,4901,2172,2.3336567091134413,4.894808743169362
10000,0.0005,2,3,2927,4900,2173,2.333694687162129,4.89511445165688
10000,0.0005,2,3,2926,4901,2173,2.3337326810831014,4.89511445165688
10000,0.0005,2,3,2926,4901,2173,2.3337706735605908,4.8954203691046505
10000,0.0005,2,3,2926,4901,2173,2.33380866603808,4.8954203691046505
10000,0.0005,2,3,2926,4901,2173,2.3338466657340824,4.8954203691046505
10000,0.0005,2,3,2926,4901,2173,2.333884672651341,4.895762132604308
10000,0.0005,2,3,2926,4900,2174,2.3339226795686,4.895762132604308
10000,0.0005,2,3,2925,4901,2174,2.333960702382288,4.895762132604308
10000,0.0005,2,3,2924,4902,2174,2.3339987165235487,4.895726495726475
10000,0.0005,2,3,2924,4902,2174,2.334036729219789,4.896374829001321
10000,0.0005,2,3,2924,4902,2174,2.3340747491422285,4.896716826265343
10000,0.0005,2,3,2924,4902,2174,2.3341127690646677,4.896716826265343
10000,0.0005,2,3,2923,4903,2174,2.334150788987107,4.896716826265343
10000,0.0005,2,3,2922,4904,2174,2.334188793015534,4.896681491618216
10000,0.0005,2,3,2921,4905,2174,2.334226810047164,4.8952772073922866
10000,0.0005,2,3,2920,4906,2174,2.3342648400908987,4.894899007189326
10000,0.0005,2,3,2920,4906,2174,2.3343028614589074,4.895547945205452
10000,0.0005,2,3,2920,4906,2174,2.3343408900564127,4.895890410958877
10000,0.0005,2,3,2920,4906,2174,2.3343789258861642,4.895890410958877
10000,0.0005,2,3,2919,4907,2174,2.3344169689509133,4.896232876712301
10000,0.0005,2,3,2918,4908,2174,2.334455025045597,4.895512161699195
10000,0.0005,2,3,2917,4909,2174,2.3344930362969274,4.894448252227716
10000,0.0005,2,3,2916,4910,2174,2.334531038881103,4.893726431264968
10000,0.0005,2,3,2916,4910,2174,2.334569040021137,4.893347050754491
10000,0.0005,2,3,2915,4911,2174,2.3346070411611715,4.893347050754491
10000,0.0005,2,3,2915,4911,2174,2.3346450408571737,4.893310463121718
10000,0.0005,2,3,2914,4912,2174,2.3346830477744325,4.89365351629496
10000,0.0005,2,3,2914,4912,2174,2.3347210388085484,4.892244337680116
10000,0.0005,2,3,2913,4913,2174,2.3347590298426644,4.892244337680116
10000,0.0005,2,3,2913,4913,2174,2.3347970266509326,4.892207346378195
10000,0.0005,2,3,2913,4913,2174,2.334835023459201,4.892207346378195
10000,0.0005,2,3,2912,4914,2174,2.334873020267469,4.892207346378195
10000,0.0005,2,3,2912,4914,2174,2.3349110084151667,4.892513736263864
10000,0.0005,2,3,2912,4914,2174,2.3349490037797325,4.892513736263864
10000,0.0005,2,3,2911,4915,2174,2.334986999144298,4.892513736263864
10000,0.0005,2,3,2910,4916,2174,2.335024978635373,4.8928203366540455
