n,p,lambda,rho,s,i,r,t,mu
10000,0.0005,2,0,2597,5544,1859,1.4315477958664145,3.627262225644919
10000,0.0005,2,0,2596,5545,1859,1.4316179220936234,3.627262225644919
10000,0.0005,2,0,2596,5544,1860,1.431688053238865,3.627262225644919
10000,0.0005,2,0,2595,5545,1860,1.4317581991423443,3.627262225644919
10000,0.0005,2,0,2594,5546,1860,1.4318283499666165,3.627262225644919
10000,0.0005,2,0,2593,5547,1860,1.431898505712372,3.627262225644919
10000,0.0005,2,0,2592,5548,1860,1.431968705782572,3.627262225644919
10000,0.0005,2,0,2592,5547,1861,1.4320389009250682,3.627262225644919
10000,0.0005,2,0,2591,5548,1861,1.432109110852752,3.627262225644919
10000,0.0005,2,0,2590,5549,1861,1.4321793158513478,3.627262225644919
10000,0.0005,2,0,2590,5548,1862,1.4322495257790315,3.6266409266409614
10000,0.0005,2,0,2589,5549,1862,1.4323197504981326,3.6266409266409614
10000,0.0005,2,0,2588,5550,1862,1.4323899801490914,3.6266409266409614
10000,0.0005,2,0,2588,5549,1863,1.4324601851476872,3.6266409266409614
10000,0.0005,2,0,2588,5548,1864,1.4325304049356236,3.6266409266409614
10000,0.0005,2,0,2588,5547,1865,1.4326006296547247,3.6266409266409614
10000,0.0005,2,0,2587,5548,1865,1.432670869171477,3.6266409266409614
10000,0.0005,2,0,2586,5549,1865,1.4327411037549858,3.6266409266409614
10000,0.0005,2,0,2585,5550,1865,1.4328113728857566,3.6266409266409614
10000,0.0005,2,0,2584,5551,1865,1.4328816864844065,3.6266409266409614
10000,0.0005,2,0,2584,5550,1866,1.4329519951394019,3.623065015479808
10000,0.0005,2,0,2584,5549,1867,1.433022318627447,3.623065015479808
10000,0.0005,2,0,2583,5550,1867,1.4330926569548015,3.623065015479808
10000,0.0005,2,0,2582,5551,1867,1.4331629903350238,3.623065015479808
10000,0.0005,2,0,2581,5552,1867,1.4332333583597934,3.623065015479808
10000,0.0005,2,0,2580,5553,1867,1.4333037313365702,3.623065015479808
10000,0.0005,2,0,2580,5552,1868,1.433374119173552,3.623065015479808
10000,0.0005,2,0,2579,5553,1868,1.433444521877016,3.623065015479808
10000,0.0005,2,0,2579,5552,1869,1.4335149295373695,3.623065015479808
10000,0.0005,2,0,2579,5551,1870,1.4335853520725808,3.623065015479808
10000,0.0005,2,0,2579,5550,1871,1.4336557894889363,3.619232260566114
10000,0.0005,2,0,2578,5551,1871,1.433726231867071,3.619232260566114
10000,0.0005,2,0,2577,5552,1871,1.433796738812005,3.619232260566114
10000,0.0005,2,0,2577,5551,1872,1.4338672407860602,3.619232260566114
10000,0.0005,2,0,2577,5550,1873,1.4339377775709936,3.619232260566114
10000,0.0005,2,0,2577,5549,1874,1.434008319331716,3.619232260566114
10000,0.0005,2,0,2576,5550,1874,1.4340788660689292,3.619232260566114
10000,0.0005,2,0,2576,5549,1875,1.4341494078296515,3.619232260566114
10000,0.0005,2,0,2576,5548,1876,1.4342199545668648,3.619232260566114
10000,0.0005,2,0,2575,5549,1876,1.4342905162377653,3.619232260566114
10000,0.0005,2,0,2574,5550,1876,1.4343610828879665,3.6155339805826334
10000,0.0005,2,0,2573,5551,1876,1.4344316545181712,3.6155339805826334
10000,0.0005,2,0,2572,5552,1876,1.4345022410926047,3.6155339805826334
10000,0.0005,2,0,2571,5553,1876,1.4345728226849255,3.6155339805826334
10000,0.0005,2,0,2571,5552,1877,1.4346433793772277,3.6155339805826334
10000,0.0005,2,0,2571,5551,1878,1.4347139410481282,3.6155339805826334
10000,0.0005,2,0,2571,5550,1879,1.4347845076983294,3.6155339805826334
10000,0.0005,2,0,2570,5551,1879,1.4348550892906502,3.6155339805826334
10000,0.0005,2,0,2570,5550,1880,1.434925705772537,3.6155339805826334
10000,0.0005,2,0,2570,5549,1881,1.4349963272414636,3.6155339805826334
10000,0.0005,2,0,2570,5548,1882,1.4350669536981344,3.615175097276252
10000,0.0005,2,0,2569,5549,1882,1.4351375951222656,3.615175097276252
10000,0.0005,2,0,2568,5550,1882,1.4352082515202025,3.615175097276252
10000,0.0005,2,0,2567,5551,1882,1.4352789928897554,3.615175097276252
10000,0.0005,2,0,2566,5552,1882,1.4353497292553208,3.615175097276252
10000,0.0005,2,0,2566,5551,1883,1.4354204806349726,3.615175097276252
10000,0.0005,2,0,2566,5550,1884,1.4354912470350858,3.615175097276252
10000,0.0005,2,0,2565,5551,1884,1.4355620184434368,3.615175097276252
10000,0.0005,2,0,2565,5550,1885,1.4356327948607346,3.615175097276252
10000,0.0005,2,0,2564,5551,1885,1.4357035963334053,3.615175097276252
10000,0.0005,2,0,2563,5552,1885,1.435774382770724,3.6060842433697964
10000,0.0005,2,0,2563,5551,1886,1.4358451641976775,3.6060842433697964
10000,0.0005,2,0,2562,5552,1886,1.4359159706835516,3.6060842433697964
10000,0.0005,2,0,2562,5551,1887,1.4359867621319446,3.6060842433697964
10000,0.0005,2,0,2562,5550,1888,1.4360575686178187,3.6060842433697964
10000,0.0005,2,0,2562,5549,1889,1.4361284102160052,3.6060842433697964
10000,0.0005,2,0,2561,5550,1889,1.436199276915743,3.6060842433697964
10000,0.0005,2,0,2561,5549,1890,1.436270148637926,3.6060842433697964
10000,0.0005,2,0,2561,5548,1891,1.4363410253832658,3.6060842433697964
10000,0.0005,2,0,2560,5549,1891,1.43641191720235,3.6060842433697964
10000,0.0005,2,0,2559,5550,1891,1.4364828341585942,3.6054687499999947
10000,0.0005,2,0,2559,5549,1892,1.43655375614441,3.6054687499999947
10000,0.0005,2,0,2559,5548,1893,1.436624693223221,3.6054687499999947
10000,0.0005,2,0,2559,5547,1894,1.4366956353344582,3.6054687499999947
10000,0.0005,2,0,2559,5546,1895,1.4367665925472588,3.6054687499999947
10000,0.0005,2,0,2558,5547,1895,1.4368375648680536,3.6054687499999947
10000,0.0005,2,0,2558,5546,1896,1.4369085220808542,3.6054687499999947
10000,0.0005,2,0,2557,5547,1896,1.4369794843289383,3.6054687499999947
10000,0.0005,2,0,2556,5548,1896,1.437050461687161,3.6054687499999947
10000,0.0005,2,0,2555,5549,1896,1.4371214541619588,3.6054687499999947
10000,0.0005,2,0,2554,5550,1896,1.437192471845362,3.60587084148725
10000,0.0005,2,0,2554,5549,1897,1.4372634844856118,3.60587084148725
10000,0.0005,2,0,2554,5548,1898,1.4373345223487928,3.60587084148725
10000,0.0005,2,0,2553,5549,1898,1.4374055652587103,3.60587084148725
10000,0.0005,2,0,2553,5548,1899,1.4374766233131409,3.60587084148725
10000,0.0005,2,0,2553,5547,1900,1.4375476864171772,3.60587084148725
10000,0.0005,2,0,2553,5546,1901,1.4376187545715373,3.60587084148725
10000,0.0005,2,0,2552,5547,1901,1.437689827776939,3.60587084148725
10000,0.0005,2,0,2552,5546,1902,1.4377609060341001,3.60587084148725
10000,0.0005,2,0,2552,5545,1903,1.4378319994508497,3.60587084148725
10000,0.0005,2,0,2552,5544,1904,1.4379031181479551,3.6054075235110177
10000,0.0005,2,0,2552,5543,1905,1.4379742419032895,3.6054075235110177
10000,0.0005,2,0,2552,5542,1906,1.4380453808376283,3.6054075235110177
10000,0.0005,2,0,2551,5543,1906,1.4381165349574518,3.6054075235110177
10000,0.0005,2,0,2550,5544,1906,1.4381876941405445,3.6054075235110177
10000,0.0005,2,0,2549,5545,1906,1.4382588381359913,3.6054075235110177
10000,0.0005,2,0,2549,5544,1907,1.4383299871932662,3.6054075235110177
10000,0.0005,2,0,2549,5543,1908,1.4384011413130897,3.6054075235110177
10000,0.0005,2,0,2548,5544,1908,1.4384723207564665,3.6054075235110177
10000,0.0005,2,0,2548,5543,1909,1.438543525541428,3.6054075235110177
10000,0.0005,2,0,2547,5544,1909,1.4386147455400036,3.604003139717409
10000,0.0005,2,0,2546,5545,1909,1.4386859604666522,3.604003139717409
10000,0.0005,2,0,2545,5546,1909,1.4387572109119675,3.604003139717409
10000,0.0005,2,0,2545,5545,1910,1.4388284765904167,3.604003139717409
10000,0.0005,2,0,2544,5546,1910,1.4388997676719024,3.604003139717409
10000,0.0005,2,0,2543,5547,1910,1.4389710740039048,3.604003139717409
10000,0.0005,2,0,2542,5548,1910,1.4390423752516766,3.604003139717409
10000,0.0005,2,0,2541,5549,1910,1.439113681583679,3.604003139717409
10000,0.0005,2,0,2540,5550,1910,1.4391849625017772,3.604003139717409
10000,0.0005,2,0,2539,5551,1910,1.4392562586660436,3.604003139717409
10000,0.0005,2,0,2539,5550,1911,1.4393275904300782,3.6014178810555064
10000,0.0005,2,0,2538,5551,1911,1.4393989374620417,3.6014178810555064
10000,0.0005,2,0,2538,5550,1912,1.4394703303370329,3.6014178810555064
10000,0.0005,2,0,2538,5549,1913,1.4395417283093304,3.6014178810555064
10000,0.0005,2,0,2537,5550,1913,1.4396131517790824,3.6014178810555064
10000,0.0005,2,0,2536,5551,1913,1.43968452936652,3.6014178810555064
10000,0.0005,2,0,2535,5552,1913,1.4397559018595611,3.6014178810555064
10000,0.0005,2,0,2534,5553,1913,1.4398272998318586,3.6014178810555064
10000,0.0005,2,0,2534,5552,1914,1.4398987029021906,3.6014178810555064
10000,0.0005,2,0,2533,5553,1914,1.439970111071285,3.6014178810555064
10000,0.0005,2,0,2532,5554,1914,1.440041514141617,3.5977102250295836
10000,0.0005,2,0,2531,5555,1914,1.4401129427130455,3.5977102250295836
10000,0.0005,2,0,2530,5556,1914,1.4401843559816307,3.5977102250295836
10000,0.0005,2,0,2530,5555,1915,1.4402557437600432,3.5977102250295836
10000,0.0005,2,0,2529,5556,1915,1.440327146830375,3.5977102250295836
10000,0.0005,2,0,2528,5557,1915,1.4403985651991795,3.5977102250295836
10000,0.0005,2,0,2528,5556,1916,1.4404699682695115,3.5977102250295836
10000,0.0005,2,0,2527,5557,1916,1.4405413866383159,3.5977102250295836
10000,0.0005,2,0,2526,5558,1916,1.4406127999069012,3.5977102250295836
10000,0.0005,2,0,2525,5559,1916,1.4406842488923255,3.5977102250295836
10000,0.0005,2,0,2524,5560,1916,1.440755713195906,3.5976237623762404
10000,0.0005,2,0,2523,5561,1916,1.4408271928242118,3.5976237623762404
10000,0.0005,2,0,2523,5560,1917,1.4408986877838172,3.5976237623762404
10000,0.0005,2,0,2522,5561,1917,1.4409702185420432,3.5976237623762404
10000,0.0005,2,0,2521,5562,1917,1.4410417953797785,3.5976237623762404
10000,0.0005,2,0,2521,5561,1918,1.4411133978429032,3.5976237623762404
10000,0.0005,2,0,2520,5562,1918,1.4411850054333077,3.5976237623762404
10000,0.0005,2,0,2520,5561,1919,1.44125663867113,3.5976237623762404
10000,0.0005,2,0,2520,5560,1920,1.4413282770406408,3.5976237623762404
10000,0.0005,2,0,2519,5561,1920,1.4413999205425752,3.5976237623762404
10000,0.0005,2,0,2518,5562,1920,1.4414715691776687,3.593489479952361
10000,0.0005,2,0,2517,5563,1920,1.441543233216654,3.593489479952361
10000,0.0005,2,0,2516,5564,1920,1.4416149023917417,3.593489479952361
10000,0.0005,2,0,2516,5563,1921,1.4416865869795554,3.593489479952361
10000,0.0005,2,0,2516,5562,1922,1.4417582767064177,3.593489479952361
10000,0.0005,2,0,2516,5561,1923,1.4418299818548472,3.593489479952361
10000,0.0005,2,0,2515,5562,1923,1.4419016921452739,3.593489479952361
10000,0.0005,2,0,2515,5561,1924,1.4419734178661174,3.593489479952361
10000,0.0005,2,0,2514,5562,1924,1.442045148731909,3.593489479952361
10000,0.0005,2,0,2513,5563,1924,1.4421168950369743,3.593489479952361
10000,0.0005,2,0,2512,5564,1924,1.4421886361948766,3.594110624751276
10000,0.0005,2,0,2512,5563,1925,1.4422603722063543,3.594110624751276
10000,0.0005,2,0,2511,5564,1925,1.4423321236593212,3.594110624751276
10000,0.0005,2,0,2510,5565,1925,1.4424038802609285,3.594110624751276
10000,0.0005,2,0,2510,5564,1926,1.4424756729237183,3.594110624751276
10000,0.0005,2,0,2509,5565,1926,1.4425474707410646,3.594110624751276
10000,0.0005,2,0,2508,5566,1926,1.4426192737137076,3.594110624751276
10000,0.0005,2,0,2508,5565,1927,1.4426910818423877,3.594110624751276
10000,0.0005,2,0,2507,5566,1927,1.442762905443623,3.594110624751276
10000,0.0005,2,0,2506,5567,1927,1.4428347342038588,3.594110624751276
10000,0.0005,2,0,2505,5568,1927,1.4429065681238358,3.5925778132482336
10000,0.0005,2,0,2504,5569,1927,1.4429784175274858,3.5925778132482336
10000,0.0005,2,0,2504,5568,1928,1.4430502617691698,3.5925778132482336
10000,0.0005,2,0,2504,5567,1929,1.4431221111728199,3.5925778132482336
10000,0.0005,2,0,2503,5568,1929,1.4431939657391775,3.5925778132482336
10000,0.0005,2,0,2502,5569,1929,1.4432658564652738,3.5925778132482336
10000,0.0005,2,0,2501,5570,1929,1.4433377316898839,3.5925778132482336
10000,0.0005,2,0,2501,5569,1930,1.4434096430950327,3.5925778132482336
10000,0.0005,2,0,2501,5568,1931,1.4434815803657326,3.5925778132482336
10000,0.0005,2,0,2500,5569,1931,1.4435535331646965,3.5925778132482336
10000,0.0005,2,0,2500,5568,1932,1.4436254497414673,3.587599999999898
10000,0.0005,2,0,2500,5567,1933,1.4436973714906043,3.587599999999898
10000,0.0005,2,0,2500,5566,1934,1.4437692984128512,3.587599999999898
10000,0.0005,2,0,2500,5565,1935,1.4438412305089525,3.587599999999898
10000,0.0005,2,0,2499,5566,1935,1.4439131781310837,3.587599999999898
10000,0.0005,2,0,2498,5567,1935,1.4439851516448305,3.587599999999898
10000,0.0005,2,0,2497,5568,1935,1.4440571510688351,3.587599999999898
10000,0.0005,2,0,2496,5569,1935,1.44412915567713,3.587599999999898
10000,0.0005,2,0,2495,5570,1935,1.4442011758427764,3.587599999999898
10000,0.0005,2,0,2494,5571,1935,1.4442732115724983,3.587599999999898
10000,0.0005,2,0,2494,5570,1936,1.4443452732573006,3.588211708099508
10000,0.0005,2,0,2493,5571,1936,1.4444173401353635,3.588211708099508
10000,0.0005,2,0,2493,5570,1937,1.4444894018201657,3.588211708099508
10000,0.0005,2,0,2492,5571,1937,1.4445614790869958,3.588211708099508
10000,0.0005,2,0,2492,5570,1938,1.444633540771798,3.588211708099508
10000,0.0005,2,0,2492,5569,1939,1.444705607649861,3.588211708099508
10000,0.0005,2,0,2491,5570,1939,1.4447776901121978,3.588211708099508
10000,0.0005,2,0,2490,5571,1939,1.4448497777707907,3.588211708099508
10000,0.0005,2,0,2490,5570,1940,1.4449218602331275,3.588211708099508
10000,0.0005,2,0,2489,5571,1940,1.4449939478917204,3.588211708099508
10000,0.0005,2,0,2488,5572,1940,1.4450660095765226,3.586580956207422
10000,0.0005,2,0,2487,5573,1940,1.4451380868433528,3.586580956207422
10000,0.0005,2,0,2486,5574,1940,1.4452101796989507,3.586580956207422
10000,0.0005,2,0,2486,5573,1941,1.4452822569657808,3.586580956207422
10000,0.0005,2,0,2485,5574,1941,1.4453543394281176,3.586580956207422
10000,0.0005,2,0,2485,5573,1942,1.4454264374814703,3.586580956207422
10000,0.0005,2,0,2485,5572,1943,1.4454985511325844,3.586580956207422
10000,0.0005,2,0,2484,5573,1943,1.4455706699844524,3.586580956207422
10000,0.0005,2,0,2483,5574,1943,1.4456427940378243,3.586580956207422
10000,0.0005,2,0,2482,5575,1943,1.4457149337002106,3.586580956207422
10000,0.0005,2,0,2481,5576,1943,1.4457870993926405,3.586220789685629
10000,0.0005,2,0,2480,5577,1943,1.4458592702933333,3.586220789685629
10000,0.0005,2,0,2480,5576,1944,1.4459314776729275,3.586220789685629
10000,0.0005,2,0,2479,5577,1944,1.4460036902668039,3.586220789685629
10000,0.0005,2,0,2478,5578,1944,1.4460759289433913,3.586220789685629
10000,0.0005,2,0,2477,5579,1944,1.4461481832786514,3.586220789685629
10000,0.0005,2,0,2476,5580,1944,1.446220401087563,3.586220789685629
10000,0.0005,2,0,2476,5579,1945,1.446292634546101,3.586220789685629
10000,0.0005,2,0,2476,5578,1946,1.4463648732226884,3.586220789685629
10000,0.0005,2,0,2475,5579,1946,1.4464371275579484,3.586220789685629
10000,0.0005,2,0,2474,5580,1946,1.4465093766728967,3.5818181818180816
10000,0.0005,2,0,2474,5579,1947,1.4465816518969499,3.5818181818180816
