n,p,lambda,rho,s,i,r,t,mu,newmu
100000,5e-05,2,3,98991,791,218,1.4441230731730796,5.008061338914887,6.101010101010101
100000,5e-05,2,3,98991,790,219,1.4442168290328208,5.008061338914887,6.101010101010101
100000,5e-05,2,3,98991,789,220,1.4443107257464358,5.008061338914887,6.101010101010101
100000,5e-05,2,3,98991,788,221,1.444404896572314,5.008061338914887,6.101010101010101
100000,5e-05,2,3,98990,789,221,1.4444990762671717,5.008061338914887,6.101010101010101
100000,5e-05,2,3,98989,790,221,1.4445931142585202,5.008061338914887,6.101010101010101
100000,5e-05,2,3,98989,790,221,1.4446870550758053,5.008061338914887,6.101010101010101
100000,5e-05,2,3,98988,791,221,1.4447810400382113,5.008061338914887,6.101010101010101
100000,5e-05,2,3,98988,791,221,1.444874708078676,5.008061338914887,6.101010101010101
100000,5e-05,2,3,98988,791,221,1.4449684200082045,5.008061338914887,6.101010101010101
100000,5e-05,2,3,98987,792,221,1.4450621758679456,5.0080716854580976,6.101010101010101
100000,5e-05,2,3,98986,793,221,1.4451557474970276,5.0080716854580976,6.101010101010101
100000,5e-05,2,3,98985,794,221,1.4452493103712791,5.0080716854580976,6.101010101010101
100000,5e-05,2,3,98984,795,221,1.445342777050408,5.0080716854580976,6.101010101010101
100000,5e-05,2,3,98984,795,221,1.4454359302874829,5.0080716854580976,6.101010101010101
100000,5e-05,2,3,98984,794,222,1.4455291269324035,5.0080716854580976,6.101010101010101
100000,5e-05,2,3,98984,794,222,1.4456225063329078,5.0080716854580976,6.101010101010101
100000,5e-05,2,3,98984,794,222,1.4457159293523398,5.0080716854580976,6.101010101010101
100000,5e-05,2,3,98983,795,222,1.4458093960314686,5.0080716854580976,6.101010101010101
100000,5e-05,2,3,98983,795,222,1.4459028103238554,5.0080716854580976,6.101010101010101
100000,5e-05,2,3,98983,795,222,1.4459962682677805,5.008122606911055,6.101010101010101
100000,5e-05,2,3,98982,796,222,1.4460897699040591,5.008122606911055,6.101010101010101
100000,5e-05,2,3,98982,796,222,1.4461831318683949,5.008122606911055,6.101010101010101
100000,5e-05,2,3,98982,796,222,1.4462765374353665,5.008122606911055,6.101010101010101
100000,5e-05,2,3,98982,796,222,1.4463699866457207,5.008122606911055,6.101010101010101
100000,5e-05,2,3,98982,796,222,1.4464634795402607,5.008122606911055,6.101010101010101
100000,5e-05,2,3,98982,796,222,1.4465570161598473,5.008122606911055,6.101010101010101
100000,5e-05,2,3,98982,796,222,1.4466505965453986,5.008122606911055,6.101010101010101
100000,5e-05,2,3,98981,797,222,1.44674422073789,5.008122606911055,6.101010101010101
100000,5e-05,2,3,98981,797,222,1.446837792366972,5.008122606911055,6.101010101010101
100000,5e-05,2,3,98981,797,222,1.4469314077947946,5.008223800527548,6.101010101010101
100000,5e-05,2,3,98981,797,222,1.447025067062379,5.008223800527548,6.101010101010101
100000,5e-05,2,3,98980,798,222,1.4471187702108048,5.008223800527548,6.101010101010101
100000,5e-05,2,3,98980,798,222,1.4472122893354658,5.008223800527548,6.101010101010101
100000,5e-05,2,3,98979,799,222,1.4473058084601267,5.008223800527548,6.101010101010101
100000,5e-05,2,3,98978,800,222,1.447399318839779,5.008223800527548,6.101010101010101
100000,5e-05,2,3,98977,801,222,1.4474926895213849,5.008223800527548,6.101010101010101
100000,5e-05,2,3,98976,802,222,1.4475857907223904,5.008223800527548,6.101010101010101
100000,5e-05,2,3,98976,802,222,1.4476786671039266,5.008223800527548,6.101010101010101
100000,5e-05,2,3,98976,802,222,1.4477715866356122,5.008223800527548,6.101010101010101
100000,5e-05,2,3,98976,802,222,1.4478645493575608,5.008234319430157,6.101010101010101
100000,5e-05,2,3,98975,803,222,1.4479575553099417,5.008234319430157,6.101010101010101
100000,5e-05,2,3,98975,803,222,1.4480504230662568,5.008234319430157,6.101010101010101
100000,5e-05,2,3,98975,803,222,1.4481433339647052,5.008234319430157,6.101010101010101
100000,5e-05,2,3,98974,804,222,1.4482362880453894,5.008234319430157,6.101010101010101
100000,5e-05,2,3,98973,805,222,1.4483290610298962,5.008234319430157,6.101010101010101
100000,5e-05,2,3,98973,805,222,1.4484215679679167,5.008234319430157,6.101010101010101
100000,5e-05,2,3,98972,806,222,1.4485141177134049,5.008234319430157,6.101010101010101
100000,5e-05,2,3,98972,805,223,1.448606616094683,5.008234319430157,6.101010101010101
100000,5e-05,2,3,98972,805,223,1.4486992515740718,5.008234319430157,6.101010101010101
100000,5e-05,2,3,98971,806,223,1.4487919299800032,5.008264963829237,6.101010101010101
100000,5e-05,2,3,98970,807,223,1.4488844283612814,5.008264963829237,6.101010101010101
100000,5e-05,2,3,98969,808,223,1.4489768754353316,5.008264963829237,6.101010101010101
100000,5e-05,2,3,98968,809,223,1.4490691859679634,5.008264963829237,6.101010101010101
100000,5e-05,2,3,98968,808,224,1.4491614028620985,5.008264963829237,6.101010101010101
100000,5e-05,2,3,98967,809,224,1.4492537560205765,5.008264963829237,6.101010101010101
100000,5e-05,2,3,98967,809,224,1.4493459729147116,5.008264963829237,6.101010101010101
100000,5e-05,2,3,98967,809,224,1.4494382323482387,5.008264963829237,6.101010101010101
100000,5e-05,2,3,98967,809,224,1.4495305343604226,5.008264963829237,6.101010101010101
100000,5e-05,2,3,98967,808,225,1.4496228789905823,5.008264963829237,6.101010101010101
100000,5e-05,2,3,98967,807,226,1.449715274814291,5.008315903280115,6.101010101010101
100000,5e-05,2,3,98967,807,226,1.4498079360448322,5.008315903280115,6.101010101010101
100000,5e-05,2,3,98966,808,226,1.4499006402257908,5.008315903280115,6.101010101010101
100000,5e-05,2,3,98966,808,226,1.4499930787541695,5.008315903280115,6.101010101010101
100000,5e-05,2,3,98966,808,226,1.4500855600267117,5.008315903280115,6.101010101010101
100000,5e-05,2,3,98965,809,226,1.4501780840829663,5.008315903280115,6.101010101010101
100000,5e-05,2,3,98965,808,227,1.4502704713704755,5.008315903280115,6.101010101010101
100000,5e-05,2,3,98965,808,227,1.4503630811130204,5.008315903280115,6.101010101010101
100000,5e-05,2,3,98965,808,227,1.4504557337582533,5.008315903280115,6.101010101010101
100000,5e-05,2,3,98965,808,227,1.4505484293459434,5.008315903280115,6.101010101010101
100000,5e-05,2,3,98965,808,227,1.4506411679159146,5.008346385084939,6.101010101010101
100000,5e-05,2,3,98965,808,227,1.4507339495080467,5.008346385084939,6.101010101010101
100000,5e-05,2,3,98964,809,227,1.450826774162275,5.008346385084939,6.101010101010101
100000,5e-05,2,3,98963,810,227,1.4509195902008865,5.008346385084939,6.101010101010101
100000,5e-05,2,3,98962,811,227,1.451012182793479,5.008346385084939,6.101010101010101
100000,5e-05,2,3,98961,812,227,1.4511047239743045,5.008346385084939,6.101010101010101
100000,5e-05,2,3,98961,812,227,1.4511971710483547,5.008346385084939,6.101010101010101
100000,5e-05,2,3,98961,812,227,1.4512896608744739,5.008346385084939,6.101010101010101
100000,5e-05,2,3,98961,812,227,1.4513821934922215,5.008346385084939,6.101010101010101
100000,5e-05,2,3,98961,812,227,1.4514747689412124,5.008346385084939,6.101010101010101
100000,5e-05,2,3,98960,813,227,1.4515673872611161,5.008447772355807,6.101010101010101
100000,5e-05,2,3,98960,813,227,1.4516598685336584,5.008447772355807,6.101010101010101
100000,5e-05,2,3,98959,814,227,1.451752392589913,5.008447772355807,6.101010101010101
100000,5e-05,2,3,98958,815,227,1.4518446946020969,5.008447772355807,6.101010101010101
100000,5e-05,2,3,98957,816,227,1.4519369029930604,5.008447772355807,6.101010101010101
100000,5e-05,2,3,98956,817,227,1.4520289331789613,5.008447772355807,6.101010101010101
100000,5e-05,2,3,98956,817,227,1.4521209548960865,5.008447772355807,6.101010101010101
100000,5e-05,2,3,98955,818,227,1.4522130189726838,5.008447772355807,6.101010101010101
100000,5e-05,2,3,98955,818,227,1.4523048210474108,5.008447772355807,6.101010101010101
100000,5e-05,2,3,98954,819,227,1.452396665279593,5.008447772355807,6.101010101010101
100000,5e-05,2,3,98954,819,227,1.452488332710155,5.008448369948735,6.101010101010101
100000,5e-05,2,3,98953,820,227,1.4525800421745718,5.008448369948735,6.101010101010101
100000,5e-05,2,3,98952,821,227,1.4526717432291338,5.008448369948735,6.101010101010101
100000,5e-05,2,3,98951,822,227,1.4527633518769902,5.008448369948735,6.101010101010101
100000,5e-05,2,3,98950,823,227,1.4528549101996417,5.008448369948735,6.101010101010101
100000,5e-05,2,3,98949,824,227,1.4529462928186676,5.008448369948735,6.101010101010101
100000,5e-05,2,3,98949,823,228,1.4530374172947018,5.008448369948735,6.101010101010101
100000,5e-05,2,3,98949,823,228,1.453128550075163,5.008448369948735,6.101010101010101
100000,5e-05,2,3,98948,824,228,1.453219724400473,5.008448369948735,6.101010101010101
100000,5e-05,2,3,98947,825,228,1.4533105591720235,5.008448369948735,6.101010101010101
100000,5e-05,2,3,98947,825,228,1.4534012621198693,5.008438861208785,6.101010101010101
100000,5e-05,2,3,98947,825,228,1.4534920062215027,5.008438861208785,6.101010101010101
100000,5e-05,2,3,98947,825,228,1.4535827915142852,5.008438861208785,6.101010101010101
100000,5e-05,2,3,98947,825,228,1.4536736180356293,5.008438861208785,6.101010101010101
100000,5e-05,2,3,98947,825,228,1.4537644858229988,5.008438861208785,6.101010101010101
100000,5e-05,2,3,98946,826,228,1.453855394913908,5.008438861208785,6.101010101010101
100000,5e-05,2,3,98946,826,228,1.4539461719654694,5.008438861208785,6.101010101010101
100000,5e-05,2,3,98945,827,228,1.4540369902381058,5.008438861208785,6.101010101010101
100000,5e-05,2,3,98944,828,228,1.4541276767348865,5.008438861208785,6.101010101010101
100000,5e-05,2,3,98944,828,228,1.4542181908550893,5.008438861208785,6.101010101010101
100000,5e-05,2,3,98943,829,228,1.4543087459578694,5.008499757432263,6.101010101010101
100000,5e-05,2,3,98943,829,228,1.454399047565238,5.008499757432263,6.101010101010101
100000,5e-05,2,3,98942,830,228,1.4544893899629252,5.008499757432263,6.101010101010101
100000,5e-05,2,3,98941,831,228,1.454579520652425,5.008499757432263,6.101010101010101
100000,5e-05,2,3,98940,832,228,1.4546696026270218,5.008499757432263,6.101010101010101
100000,5e-05,2,3,98940,832,228,1.4547595549522894,5.008499757432263,6.101010101010101
100000,5e-05,2,3,98940,832,228,1.4548495477528653,5.008499757432263,6.101010101010101
100000,5e-05,2,3,98940,832,228,1.4549395810651908,5.008499757432263,6.101010101010101
100000,5e-05,2,3,98939,833,228,1.4550296549257564,5.008499757432263,6.101010101010101
100000,5e-05,2,3,98938,834,228,1.4551196801328143,5.008499757432263,6.101010101010101
100000,5e-05,2,3,98938,834,228,1.455209697236064,5.008560916940372,6.101010101010101
100000,5e-05,2,3,98938,834,228,1.4552997548729516,5.008560916940372,6.101010101010101
100000,5e-05,2,3,98937,835,228,1.4553898530799974,5.008560916940372,6.101010101010101
100000,5e-05,2,3,98936,836,228,1.4554799837694972,5.008560916940372,6.101010101010101
100000,5e-05,2,3,98935,837,228,1.4555699846695063,5.008560916940372,6.101010101010101
100000,5e-05,2,3,98935,837,228,1.4556596949054441,5.008560916940372,6.101010101010101
100000,5e-05,2,3,98935,837,228,1.4557494453990718,5.008560916940372,6.101010101010101
100000,5e-05,2,3,98935,837,228,1.455839236186537,5.008560916940372,6.101010101010101
100000,5e-05,2,3,98935,837,228,1.4559290673040362,5.008560916940372,6.101010101010101
100000,5e-05,2,3,98935,837,228,1.4560189387878144,5.008560916940372,6.101010101010101
100000,5e-05,2,3,98934,838,228,1.4561088506741657,5.008631930049196,6.101010101010101
100000,5e-05,2,3,98934,838,228,1.45619867372276,5.008631930049196,6.101010101010101
100000,5e-05,2,3,98934,838,228,1.4562885371303804,5.008631930049196,6.101010101010101
100000,5e-05,2,3,98934,838,228,1.4563784409333114,5.008631930049196,6.101010101010101
100000,5e-05,2,3,98933,839,228,1.456468385167886,5.008631930049196,6.101010101010101
100000,5e-05,2,3,98932,840,228,1.4565580391036936,5.008631930049196,6.101010101010101
100000,5e-05,2,3,98931,841,228,1.4566475245623065,5.008631930049196,6.101010101010101
100000,5e-05,2,3,98930,842,228,1.4567369620008184,5.008631930049196,6.101010101010101
100000,5e-05,2,3,98930,842,228,1.4568263115362008,5.008631930049196,6.101010101010101
100000,5e-05,2,3,98929,843,228,1.4569157010061213,5.008631930049196,6.101010101010101
100000,5e-05,2,3,98928,844,228,1.4570050026671322,5.008652670093638,6.101010101010101
100000,5e-05,2,3,98928,844,228,1.4570942166915768,5.008652670093638,6.101010101010101
100000,5e-05,2,3,98927,845,228,1.457183470529492,5.008652670093638,6.101010101010101
100000,5e-05,2,3,98927,845,228,1.457272478095135,5.008652670093638,6.101010101010101
100000,5e-05,2,3,98927,845,228,1.4573615252901484,5.008652670093638,6.101010101010101
100000,5e-05,2,3,98927,845,228,1.4574506121498365,5.008652670093638,6.101010101010101
100000,5e-05,2,3,98927,845,228,1.4575397387095512,5.008652670093638,6.101010101010101
100000,5e-05,2,3,98927,845,228,1.4576289050046916,5.008652670093638,6.101010101010101
100000,5e-05,2,3,98927,845,228,1.457718111070704,5.008652670093638,6.101010101010101
100000,5e-05,2,3,98927,845,228,1.4578073569430825,5.008652670093638,6.101010101010101
100000,5e-05,2,3,98927,845,228,1.4578966426573683,5.0087134958091095,6.101010101010101
100000,5e-05,2,3,98926,846,228,1.4579859682491503,5.0087134958091095,6.101010101010101
100000,5e-05,2,3,98926,846,228,1.4580752061574138,5.0087134958091095,6.101010101010101
100000,5e-05,2,3,98926,846,228,1.4581644839004724,5.0087134958091095,6.101010101010101
100000,5e-05,2,3,98926,846,228,1.4582538015139057,5.0087134958091095,6.101010101010101
100000,5e-05,2,3,98926,846,228,1.4583431590333409,5.0087134958091095,6.101010101010101
100000,5e-05,2,3,98926,845,229,1.458432556494453,5.0087134958091095,6.101010101010101
100000,5e-05,2,3,98925,846,229,1.4585220419530658,5.0087134958091095,6.101010101010101
100000,5e-05,2,3,98924,847,229,1.458611200298287,5.0087134958091095,6.101010101010101
100000,5e-05,2,3,98924,847,229,1.458700310973746,5.0087134958091095,6.101010101010101
100000,5e-05,2,3,98924,847,229,1.4587894613704653,5.008754195143897,6.101010101010101
100000,5e-05,2,3,98924,847,229,1.4588786515238723,5.008754195143897,6.101010101010101
100000,5e-05,2,3,98924,847,229,1.458967881469442,5.008754195143897,6.101010101010101
100000,5e-05,2,3,98924,847,229,1.4590571512426969,5.008754195143897,6.101010101010101
100000,5e-05,2,3,98923,848,229,1.4591464608792066,5.008754195143897,6.101010101010101
100000,5e-05,2,3,98922,849,229,1.4592356828635036,5.008754195143897,6.101010101010101
100000,5e-05,2,3,98921,850,229,1.4593246983521986,5.008754195143897,6.101010101010101
100000,5e-05,2,3,98921,849,230,1.4594135872410874,5.008754195143897,6.101010101010101
100000,5e-05,2,3,98921,849,230,1.4595026027297824,5.008754195143897,6.101010101010101
100000,5e-05,2,3,98921,848,231,1.4595916578549049,5.008754195143897,6.101010101010101
100000,5e-05,2,3,98921,848,231,1.4596808003045394,5.008794896938505,6.101010101010101
100000,5e-05,2,3,98921,848,231,1.4597699825037724,5.008794896938505,6.101010101010101
100000,5e-05,2,3,98921,848,231,1.4598592044880694,5.008794896938505,6.101010101010101
100000,5e-05,2,3,98920,849,231,1.4599484662929432,5.008794896938505,6.101010101010101
100000,5e-05,2,3,98920,849,231,1.4600374421804776,5.008794896938505,6.101010101010101
100000,5e-05,2,3,98920,849,231,1.460126418068012,5.008794896938505,6.101010101010101
100000,5e-05,2,3,98920,849,231,1.460215433556707,5.008794896938505,6.101010101010101
100000,5e-05,2,3,98920,849,231,1.4603044886818295,5.008794896938505,6.101010101010101
100000,5e-05,2,3,98919,850,231,1.4603935834786934,5.008794896938505,6.101010101010101
100000,5e-05,2,3,98919,850,231,1.4604825514502238,5.008794896938505,6.101010101010101
100000,5e-05,2,3,98919,850,231,1.4605715590158668,5.008825402596263,6.101010101010101
100000,5e-05,2,3,98919,850,231,1.4606606062108802,5.008825402596263,6.101010101010101
100000,5e-05,2,3,98918,851,231,1.4607496930705683,5.008825402596263,6.101010101010101
100000,5e-05,2,3,98918,851,231,1.4608386927145698,5.008825402596263,6.101010101010101
100000,5e-05,2,3,98918,851,231,1.4609277319808862,5.008825402596263,6.101010101010101
100000,5e-05,2,3,98917,852,231,1.4610168109048127,5.008825402596263,6.101010101010101
100000,5e-05,2,3,98916,853,231,1.461105842243844,5.008825402596263,6.101010101010101
100000,5e-05,2,3,98916,853,231,1.461194746938012,5.008825402596263,6.101010101010101
100000,5e-05,2,3,98915,854,231,1.4612836911699785,5.008825402596263,6.101010101010101
100000,5e-05,2,3,98914,855,231,1.461372430188525,5.008825402596263,6.101010101010101
100000,5e-05,2,3,98913,856,231,1.461461004147781,5.008876397679796,6.101010101010101
100000,5e-05,2,3,98912,857,231,1.4615495310599622,5.008876397679796,5.373737373737374
100000,5e-05,2,3,98912,857,231,1.4616380109750216,5.008876397679796,5.373737373737374
100000,5e-05,2,3,98912,856,232,1.4617265300508824,5.008876397679796,5.373737373737374
100000,5e-05,2,3,98912,856,232,1.4618151354026456,5.008876397679796,5.373737373737374
100000,5e-05,2,3,98911,857,232,1.4619037800263492,5.008876397679796,5.373737373737374
100000,5e-05,2,3,98910,858,232,1.461992142666625,5.008876397679796,5.373737373737374
100000,5e-05,2,3,98910,858,232,1.4620803416435169,5.008876397679796,5.373737373737374
100000,5e-05,2,3,98909,859,232,1.4621685795328665,5.008876397679796,5.373737373737374
100000,5e-05,2,3,98908,860,232,1.4622566542202013,5.008876397679796,5.373737373737374
100000,5e-05,2,3,98908,859,233,1.462344412008705,5.008836494518745,5.373737373737374
100000,5e-05,2,3,98908,859,233,1.4624322931933433,5.008836494518745,5.373737373737374
100000,5e-05,2,3,98907,860,233,1.4625202130104702,5.008836494518745,5.373737373737374
100000,5e-05,2,3,98906,861,233,1.4626079707989739,5.008836494518745,5.373737373737374
100000,5e-05,2,3,98906,860,234,1.4626955671549655,5.008836494518745,5.373737373737374
100000,5e-05,2,3,98906,860,234,1.4627832095738962,5.008836494518745,5.373737373737374
100000,5e-05,2,3,98905,861,234,1.4628708904156322,5.008836494518745,5.373737373737374
100000,5e-05,2,3,98905,861,234,1.462958410107563,5.008836494518745,5.373737373737374
100000,5e-05,2,3,98905,861,234,1.4630459681147427,5.008836494518745,5.373737373737374
100000,5e-05,2,3,98905,861,234,1.4631335644707344,5.008836494518745,5.373737373737374
100000,5e-05,2,3,98905,861,234,1.4632211992091446,5.008856983976392,5.373737373737374
100000,5e-05,2,3,98905,861,234,1.4633088723636247,5.008856983976392,5.373737373737374
100000,5e-05,2,3,98905,861,234,1.46339658396787,5.008856983976392,5.373737373737374
100000,5e-05,2,3,98904,862,234,1.46348433405562,5.008856983976392,5.373737373737374
100000,5e-05,2,3,98903,863,234,1.4635719227391621,5.008856983976392,5.373737373737374
100000,5e-05,2,3,98903,863,234,1.4636593888460456,5.008856983976392,5.373737373737374
100000,5e-05,2,3,98902,864,234,1.4637468932212643,5.008856983976392,5.373737373737374
100000,5e-05,2,3,98902,864,234,1.463834275255518,5.008856983976392,5.373737373737374
100000,5e-05,2,3,98902,864,234,1.463921695484559,5.008856983976392,5.373737373737374
100000,5e-05,2,3,98902,864,234,1.4640091539417919,5.008856983976392,5.373737373737374
100000,5e-05,2,3,98902,864,234,1.464096650660665,5.008917918746793,5.373737373737374
100000,5e-05,2,3,98902,864,234,1.4641841856746707,5.008917918746793,5.373737373737374
100000,5e-05,2,3,98901,865,234,1.464271759017345,5.008917918746793,5.373737373737374
100000,5e-05,2,3,98901,865,234,1.4643592863696426,5.008917918746793,5.373737373737374
100000,5e-05,2,3,98901,865,234,1.4644468520438982,5.008917918746793,5.373737373737374
100000,5e-05,2,3,98900,866,234,1.4645344560736837,5.008917918746793,5.373737373737374
100000,5e-05,2,3,98900,866,234,1.4646218992356284,5.008917918746793,5.373737373737374
100000,5e-05,2,3,98900,866,234,1.4647093806458287,5.008917918746793,5.373737373737374
100000,5e-05,2,3,98899,867,234,1.4647969003377594,5.008917918746793,5.373737373737374
100000,5e-05,2,3,98898,868,234,1.464884221329726,5.008917918746793,5.373737373737374
100000,5e-05,2,3,98897,869,234,1.4649713824907127,5.0089587251450425,5.373737373737374
100000,5e-05,2,3,98897,869,234,1.4650583465745461,5.0089587251450425,5.373737373737374
100000,5e-05,2,3,98897,869,234,1.4651453484885884,5.0089587251450425,5.373737373737374
100000,5e-05,2,3,98897,868,235,1.4652323882657665,5.0089587251450425,5.373737373737374
100000,5e-05,2,3,98897,868,235,1.4653195874286546,5.0089587251450425,5.373737373737374
100000,5e-05,2,3,98897,868,235,1.4654068246265959,5.0089587251450425,5.373737373737374
100000,5e-05,2,3,98896,869,235,1.4654940998927855,5.0089587251450425,5.373737373737374
100000,5e-05,2,3,98896,869,235,1.4655812534573662,5.0089587251450425,5.373737373737374
100000,5e-05,2,3,98896,869,235,1.4656684450172233,5.0089587251450425,5.373737373737374
100000,5e-05,2,3,98895,870,235,1.4657556746054996,5.0089587251450425,5.373737373737374
100000,5e-05,2,3,98894,871,235,1.465842744696923,5.008989332116706,5.373737373737374
100000,5e-05,2,3,98894,871,235,1.4659296558737005,5.008989332116706,5.373737373737374
100000,5e-05,2,3,98894,871,235,1.4660166048346603,5.008989332116706,5.373737373737374
100000,5e-05,2,3,98894,871,235,1.4661035916126701,5.008989332116706,5.373737373737374
100000,5e-05,2,3,98893,872,235,1.4661906162406397,5.008989332116706,5.373737373737374
100000,5e-05,2,3,98893,872,235,1.4662775576421352,5.008989332116706,5.373737373737374
100000,5e-05,2,3,98893,871,236,1.4663645368541036,5.008989332116706,5.373737373737374
100000,5e-05,2,3,98893,871,236,1.4664515236321134,5.008989332116706,5.373737373737374
100000,5e-05,2,3,98892,872,236,1.466538548260083,5.008989332116706,5.373737373737374
100000,5e-05,2,3,98891,873,236,1.466625451883964,5.008989332116706,5.373737373737374
100000,5e-05,2,3,98891,873,236,1.4667121595922794,5.009020032156256,5.373737373737374
100000,5e-05,2,3,98890,874,236,1.4667989049080323,5.009020032156256,5.373737373737374
100000,5e-05,2,3,98889,875,236,1.4668853801761057,5.009020032156256,5.373737373737374
100000,5e-05,2,3,98888,876,236,1.4669717732646586,5.009020032156256,5.373737373737374
100000,5e-05,2,3,98888,876,236,1.4670578984907372,5.009020032156256,5.373737373737374
100000,5e-05,2,3,98888,876,236,1.4671440608205666,5.009020032156256,5.373737373737374
100000,5e-05,2,3,98888,875,237,1.4672302602861298,5.009020032156256,5.373737373737374
100000,5e-05,2,3,98888,875,237,1.4673165788014513,5.009020032156256,5.373737373737374
100000,5e-05,2,3,98888,874,238,1.467402934587289,5.009020032156256,5.373737373737374
100000,5e-05,2,3,98888,874,238,1.4674893724816618,5.009020032156256,5.373737373737374
100000,5e-05,2,3,98888,873,239,1.4675758477497352,5.009000080901542,5.373737373737374
100000,5e-05,2,3,98887,874,239,1.4676623679089322,5.009000080901542,5.373737373737374
100000,5e-05,2,3,98887,874,239,1.4677486566309963,5.009000080901542,5.373737373737374
100000,5e-05,2,3,98887,874,239,1.4678349825978472,5.009000080901542,5.373737373737374
100000,5e-05,2,3,98887,874,239,1.4679213458416507,5.009000080901542,5.373737373737374
100000,5e-05,2,3,98886,875,239,1.4680077463946142,5.009000080901542,5.373737373737374
100000,5e-05,2,3,98886,875,239,1.468094027671577,5.009000080901542,5.373737373737374
100000,5e-05,2,3,98886,874,240,1.4681803461868985,5.009000080901542,5.373737373737374
100000,5e-05,2,3,98886,874,240,1.4682668588610053,5.009000080901542,5.373737373737374
100000,5e-05,2,3,98886,874,240,1.4683534089735204,5.009000080901542,5.373737373737374
100000,5e-05,2,3,98886,874,240,1.4684399965568609,5.009030600894902,5.373737373737374
100000,5e-05,2,3,98886,874,240,1.468526621643486,5.009030600894902,5.373737373737374
100000,5e-05,2,3,98885,875,240,1.468613284265897,5.009030600894902,5.373737373737374
100000,5e-05,2,3,98885,875,240,1.4686996773544498,5.009030600894902,5.373737373737374
100000,5e-05,2,3,98885,875,240,1.468786107777959,5.009030600894902,5.373737373737374
100000,5e-05,2,3,98884,876,240,1.4688725755687069,5.009030600894902,5.373737373737374
100000,5e-05,2,3,98883,877,240,1.4689589611941387,5.009030600894902,5.373737373737374
100000,5e-05,2,3,98883,877,240,1.469045227584753,5.009030600894902,5.373737373737374
100000,5e-05,2,3,98882,878,240,1.4691315312008746,5.009030600894902,5.373737373737374
100000,5e-05,2,3,98882,878,240,1.4692178646205414,5.009030600894902,5.373737373737374
100000,5e-05,2,3,98882,878,240,1.469304235323599,5.009101757652168,5.373737373737374
100000,5e-05,2,3,98882,878,240,1.4693906433422632,5.009101757652168,5.373737373737374
100000,5e-05,2,3,98881,879,240,1.4694770887087916,5.009101757652168,5.373737373737374
100000,5e-05,2,3,98880,880,240,1.469563303037613,5.009101757652168,5.373737373737374
100000,5e-05,2,3,98880,880,240,1.469649213690534,5.009101757652168,5.373737373737374
100000,5e-05,2,3,98880,880,240,1.469735161262515,5.009101757652168,5.373737373737374
100000,5e-05,2,3,98880,880,240,1.4698211457853008,5.009101757652168,5.373737373737374
100000,5e-05,2,3,98879,881,240,1.4699071672906772,5.009101757652168,5.373737373737374
100000,5e-05,2,3,98878,882,240,1.4699929232292759,5.009101757652168,5.373737373737374
100000,5e-05,2,3,98877,883,240,1.470078598349221,5.009101757652168,5.373737373737374
100000,5e-05,2,3,98877,882,241,1.4701642294504371,5.009041536449985,5.373737373737374
100000,5e-05,2,3,98877,882,241,1.4702500148154538,5.009041536449985,5.373737373737374
100000,5e-05,2,3,98877,882,241,1.4703358369919042,5.009041536449985,5.373737373737374
100000,5e-05,2,3,98877,882,241,1.4704216960113943,5.009041536449985,5.373737373737374
100000,5e-05,2,3,98877,881,242,1.4705075919055706,5.009041536449985,5.373737373737374
100000,5e-05,2,3,98877,881,242,1.4705934951784854,5.009041536449985,5.373737373737374
100000,5e-05,2,3,98877,881,242,1.4706794353641162,5.009041536449985,5.373737373737374
100000,5e-05,2,3,98877,881,242,1.4707654124941996,5.009041536449985,5.373737373737374
100000,5e-05,2,3,98876,882,242,1.470851426600513,5.009041536449985,5.373737373737374
100000,5e-05,2,3,98875,883,242,1.4709371384373178,5.009041536449985,5.373737373737374
100000,5e-05,2,3,98875,883,242,1.4710226962744157,5.009041719342465,5.373737373737374
100000,5e-05,2,3,98875,882,243,1.4711082907278952,5.009041719342465,5.373737373737374
100000,5e-05,2,3,98875,882,243,1.4711939291624245,5.009041719342465,5.373737373737374
100000,5e-05,2,3,98875,881,244,1.4712796042823697,5.009041719342465,5.373737373737374
100000,5e-05,2,3,98874,882,244,1.47136528674317,5.009041719342465,5.373737373737374
100000,5e-05,2,3,98874,882,244,1.4714507057232673,5.009041719342465,5.373737373737374
100000,5e-05,2,3,98873,883,244,1.4715361612009634,5.009041719342465,5.373737373737374
100000,5e-05,2,3,98873,883,244,1.471621427230977,5.009041719342465,5.373737373737374
100000,5e-05,2,3,98873,883,244,1.4717067296279744,5.009041719342465,5.373737373737374
100000,5e-05,2,3,98873,883,244,1.4717920684229906,5.009041719342465,5.373737373737374
100000,5e-05,2,3,98873,883,244,1.4718774436471005,5.0090419022386365,5.373737373737374
100000,5e-05,2,3,98873,883,244,1.4719628553314188,5.0090419022386365,5.373737373737374
100000,5e-05,2,3,98873,883,244,1.4720483035071001,5.0090419022386365,5.373737373737374
100000,5e-05,2,3,98873,883,244,1.4721337882053391,5.0090419022386365,5.373737373737374
100000,5e-05,2,3,98872,884,244,1.4722193094573703,5.0090419022386365,5.373737373737374
100000,5e-05,2,3,98872,884,244,1.4723047868486003,5.0090419022386365,5.373737373737374
100000,5e-05,2,3,98871,885,244,1.4723903007873724,5.0090419022386365,5.373737373737374
100000,5e-05,2,3,98871,884,245,1.4724755159556724,5.0090419022386365,5.373737373737374
