n,p,lambda,rho,s,i,r,t,mu
10000,0.0005,1.25,4,6061,539,3400,16.682180372888272,5.747691292876017
10000,0.0005,1.25,4,6061,539,3400,16.682566995737684,5.747691292876017
10000,0.0005,1.25,4,6061,539,3400,16.682954404938652,5.747691292876017
10000,0.0005,1.25,4,6061,538,3401,16.683342603696417,5.747691292876017
10000,0.0005,1.25,4,6061,538,3401,16.68373174660915,5.747896386734601
10000,0.0005,1.25,4,6061,537,3402,16.68412168616852,5.747896386734601
10000,0.0005,1.25,4,6061,537,3402,16.684511777840065,5.747896386734601
10000,0.0005,1.25,4,6061,537,3402,16.68490267005154,5.747896386734601
10000,0.0005,1.25,4,6061,537,3402,16.68529436609541,5.747896386734601
10000,0.0005,1.25,4,6061,537,3402,16.6856868692845,5.747896386734601
10000,0.0005,1.25,4,6060,538,3402,16.68608018295215,5.747896386734601
10000,0.0005,1.25,4,6060,538,3402,16.686468532466712,5.747896386734601
10000,0.0005,1.25,4,6060,537,3403,16.686857675379446,5.747896386734601
10000,0.0005,1.25,4,6060,537,3403,16.687246969783338,5.747896386734601
10000,0.0005,1.25,4,6059,538,3403,16.687637061454883,5.748184818481642
10000,0.0005,1.25,4,6059,538,3403,16.688020717698887,5.748184818481642
10000,0.0005,1.25,4,6059,538,3403,16.688405148261115,5.748184818481642
10000,0.0005,1.25,4,6059,538,3403,16.68879035627344,5.748184818481642
10000,0.0005,1.25,4,6059,538,3403,16.689176344886775,5.748184818481642
10000,0.0005,1.25,4,6059,538,3403,16.689563117271227,5.748184818481642
10000,0.0005,1.25,4,6059,537,3404,16.689950676616252,5.748184818481642
10000,0.0005,1.25,4,6059,537,3404,16.690339177004752,5.748184818481642
10000,0.0005,1.25,4,6058,538,3404,16.690728471408644,5.748184818481642
10000,0.0005,1.25,4,6058,538,3404,16.69111290197087,5.748184818481642
10000,0.0005,1.25,4,6058,538,3404,16.691498109983197,5.7476064707823795
10000,0.0005,1.25,4,6058,538,3404,16.69188409859653,5.7476064707823795
10000,0.0005,1.25,4,6058,537,3405,16.692270870980984,5.7476064707823795
10000,0.0005,1.25,4,6058,537,3405,16.69266096265253,5.7476064707823795
10000,0.0005,1.25,4,6058,537,3405,16.693051854864002,5.7476064707823795
10000,0.0005,1.25,4,6058,537,3405,16.693443550907872,5.7476064707823795
10000,0.0005,1.25,4,6058,536,3406,16.693836054096963,5.7476064707823795
10000,0.0005,1.25,4,6058,536,3406,16.694228711405298,5.7476064707823795
10000,0.0005,1.25,4,6058,536,3406,16.69462217982946,5.7476064707823795
10000,0.0005,1.25,4,6058,536,3406,16.695016462727438,5.7476064707823795
10000,0.0005,1.25,4,6058,536,3406,16.695411563478128,5.748596896665509
10000,0.0005,1.25,4,6058,536,3406,16.69580666422882,5.748596896665509
10000,0.0005,1.25,4,6058,536,3406,16.69620176497951,5.748596896665509
10000,0.0005,1.25,4,6058,535,3407,16.696597686982873,5.748596896665509
10000,0.0005,1.25,4,6058,535,3407,16.696993765802556,5.748596896665509
10000,0.0005,1.25,4,6058,535,3407,16.697390669950206,5.748596896665509
10000,0.0005,1.25,4,6057,536,3407,16.697788402872547,5.748596896665509
10000,0.0005,1.25,4,6057,536,3407,16.698181871296708,5.748596896665509
10000,0.0005,1.25,4,6057,535,3408,16.698576154194686,5.748596896665509
10000,0.0005,1.25,4,6057,535,3408,16.698973058342336,5.748596896665509
10000,0.0005,1.25,4,6057,535,3408,16.699370791264677,5.7488855869242
10000,0.0005,1.25,4,6056,536,3408,16.69976935643008,5.7488855869242
10000,0.0005,1.25,4,6055,537,3408,16.700164457180772,5.7488855869242
10000,0.0005,1.25,4,6055,537,3408,16.700554548852317,5.7488855869242
10000,0.0005,1.25,4,6054,538,3408,16.70094544106379,5.7488855869242
10000,0.0005,1.25,4,6054,538,3408,16.701333000408816,5.7488855869242
10000,0.0005,1.25,4,6054,537,3409,16.70172134992338,5.7488855869242
10000,0.0005,1.25,4,6054,536,3410,16.70211064432727,5.7488855869242
10000,0.0005,1.25,4,6054,535,3411,16.702500888229707,5.7488855869242
10000,0.0005,1.25,4,6054,535,3411,16.702891284481904,5.7488855869242
10000,0.0005,1.25,4,6053,536,3411,16.703282482525914,5.748430789560611
10000,0.0005,1.25,4,6053,536,3411,16.703669554327732,5.748430789560611
10000,0.0005,1.25,4,6052,537,3411,16.704057414310277,5.748430789560611
10000,0.0005,1.25,4,6051,538,3411,16.704443551968353,5.748430789560611
10000,0.0005,1.25,4,6051,538,3411,16.704827208212357,5.748430789560611
10000,0.0005,1.25,4,6051,538,3411,16.705211638774585,5.748430789560611
10000,0.0005,1.25,4,6051,538,3411,16.705596069336814,5.748430789560611
10000,0.0005,1.25,4,6050,539,3411,16.70598127734914,5.748430789560611
10000,0.0005,1.25,4,6050,539,3411,16.706360964107564,5.748430789560611
10000,0.0005,1.25,4,6050,539,3411,16.706741409228353,5.748430789560611
10000,0.0005,1.25,4,6050,538,3412,16.707122615746986,5.74826446280987
10000,0.0005,1.25,4,6049,539,3412,16.707503967639443,5.74826446280987
10000,0.0005,1.25,4,6049,539,3412,16.70788670613337,5.74826446280987
10000,0.0005,1.25,4,6049,538,3413,16.70827021524171,5.74826446280987
10000,0.0005,1.25,4,6049,537,3414,16.708653871485716,5.74826446280987
10000,0.0005,1.25,4,6048,538,3414,16.709037674978326,5.74826446280987
10000,0.0005,1.25,4,6048,538,3414,16.70941675003519,5.74826446280987
10000,0.0005,1.25,4,6048,538,3414,16.709796581010405,5.74826446280987
10000,0.0005,1.25,4,6048,538,3414,16.710177170924773,5.74826446280987
10000,0.0005,1.25,4,6048,537,3415,16.71055852281723,5.74826446280987
10000,0.0005,1.25,4,6048,537,3415,16.710940020194435,5.74884259259274
10000,0.0005,1.25,4,6048,536,3416,16.71132228319138,5.74884259259274
10000,0.0005,1.25,4,6048,535,3417,16.71170546165675,5.74884259259274
10000,0.0005,1.25,4,6048,535,3417,16.712088787004138,5.74884259259274
10000,0.0005,1.25,4,6048,534,3418,16.71247288533331,5.74884259259274
10000,0.0005,1.25,4,6047,535,3418,16.712857131250697,5.74884259259274
10000,0.0005,1.25,4,6047,535,3418,16.713238919930664,5.74884259259274
10000,0.0005,1.25,4,6047,535,3418,16.713621475401208,5.74884259259274
10000,0.0005,1.25,4,6046,536,3418,16.714004800748597,5.74884259259274
10000,0.0005,1.25,4,6046,536,3418,16.714383409361943,5.74884259259274
10000,0.0005,1.25,4,6046,536,3418,16.714762772032657,5.749090307641356
10000,0.0005,1.25,4,6046,536,3418,16.715142891770373,5.749090307641356
10000,0.0005,1.25,4,6046,536,3418,16.715523771602786,5.749090307641356
10000,0.0005,1.25,4,6046,536,3418,16.7159046514352,5.749090307641356
10000,0.0005,1.25,4,6046,536,3418,16.7162862944082,5.749090307641356
10000,0.0005,1.25,4,6046,536,3418,16.71666870358602,5.749090307641356
10000,0.0005,1.25,4,6045,537,3418,16.71705188205139,5.749090307641356
10000,0.0005,1.25,4,6045,537,3418,16.717434145048333,5.749090307641356
10000,0.0005,1.25,4,6045,537,3418,16.717817176744205,5.749090307641356
10000,0.0005,1.25,4,6045,536,3419,16.718200980236816,5.749090307641356
10000,0.0005,1.25,4,6045,535,3420,16.718584931091105,5.750206782465002
10000,0.0005,1.25,4,6045,535,3420,16.718969029420276,5.750206782465002
10000,0.0005,1.25,4,6044,536,3420,16.71935390385499,5.750206782465002
10000,0.0005,1.25,4,6044,535,3421,16.71973554682799,5.750206782465002
10000,0.0005,1.25,4,6044,535,3421,16.720117335507958,5.750206782465002
10000,0.0005,1.25,4,6044,534,3422,16.720499890978502,5.750206782465002
10000,0.0005,1.25,4,6044,534,3422,16.72088259285374,5.750206782465002
10000,0.0005,1.25,4,6044,534,3422,16.7212660651958,5.750206782465002
10000,0.0005,1.25,4,6044,534,3422,16.721650311113187,5.750206782465002
10000,0.0005,1.25,4,6044,534,3422,16.722035333733267,5.750206782465002
10000,0.0005,1.25,4,6044,534,3422,16.722421136202403,5.750661813368919
10000,0.0005,1.25,4,6044,534,3422,16.722807721686117,5.750661813368919
10000,0.0005,1.25,4,6044,533,3423,16.723195093369245,5.750661813368919
10000,0.0005,1.25,4,6044,533,3423,16.723583405183632,5.750661813368919
10000,0.0005,1.25,4,6044,532,3424,16.723972510242,5.750661813368919
10000,0.0005,1.25,4,6044,532,3424,16.724364974920178,5.750661813368919
10000,0.0005,1.25,4,6044,532,3424,16.72475824991772,5.750661813368919
10000,0.0005,1.25,4,6043,533,3424,16.72515233858767,5.750661813368919
10000,0.0005,1.25,4,6043,533,3424,16.725543842943157,5.750661813368919
10000,0.0005,1.25,4,6043,533,3424,16.72593615365324,5.750661813368919
10000,0.0005,1.25,4,6043,533,3424,16.72632927404636,5.751613437034491
10000,0.0005,1.25,4,6043,532,3425,16.72672320747161,5.751613437034491
10000,0.0005,1.25,4,6043,531,3426,16.72711729614156,5.751613437034491
10000,0.0005,1.25,4,6043,531,3426,16.727512357869955,5.751613437034491
10000,0.0005,1.25,4,6042,532,3426,16.72790824068864,5.751613437034491
10000,0.0005,1.25,4,6042,532,3426,16.728299094704667,5.751613437034491
10000,0.0005,1.25,4,6041,533,3426,16.728690752395845,5.751613437034491
10000,0.0005,1.25,4,6041,533,3426,16.729080653945704,5.751613437034491
10000,0.0005,1.25,4,6040,534,3426,16.729471355254553,5.751613437034491
10000,0.0005,1.25,4,6040,534,3426,16.729857940738267,5.751613437034491
10000,0.0005,1.25,4,6040,534,3426,16.730245312421395,5.751490066225069
10000,0.0005,1.25,4,6040,534,3426,16.730633473508245,5.751490066225069
10000,0.0005,1.25,4,6040,533,3427,16.731022427222754,5.751490066225069
10000,0.0005,1.25,4,6040,532,3428,16.731412328772613,5.751490066225069
10000,0.0005,1.25,4,6039,533,3428,16.73180318278864,5.751490066225069
10000,0.0005,1.25,4,6039,532,3429,16.732192287847006,5.751490066225069
10000,0.0005,1.25,4,6039,531,3430,16.732581544367054,5.751490066225069
10000,0.0005,1.25,4,6039,531,3430,16.732972551209674,5.751490066225069
10000,0.0005,1.25,4,6039,531,3430,16.7333643623567,5.751490066225069
10000,0.0005,1.25,4,6039,530,3431,16.733756981123875,5.751490066225069
10000,0.0005,1.25,4,6039,530,3431,16.734149754101093,5.751614505713299
10000,0.0005,1.25,4,6039,530,3431,16.734543338672577,5.751614505713299
10000,0.0005,1.25,4,6039,530,3431,16.734937738199296,5.751614505713299
10000,0.0005,1.25,4,6039,530,3431,16.735332956063143,5.751614505713299
10000,0.0005,1.25,4,6039,529,3432,16.73572817392699,5.751614505713299
10000,0.0005,1.25,4,6038,530,3432,16.7361276945023,5.751614505713299
10000,0.0005,1.25,4,6038,529,3433,16.736522912366148,5.751614505713299
10000,0.0005,1.25,4,6038,529,3433,16.736919934698655,5.751614505713299
10000,0.0005,1.25,4,6038,529,3433,16.737317786300007,5.751614505713299
10000,0.0005,1.25,4,6037,530,3433,16.73771647064168,5.751614505713299
10000,0.0005,1.25,4,6037,530,3433,16.73811333541001,5.752194798741045
10000,0.0005,1.25,4,6037,530,3433,16.738511028788416,5.752194798741045
10000,0.0005,1.25,4,6037,530,3433,16.73890955424423,5.752194798741045
10000,0.0005,1.25,4,6037,530,3433,16.739308079700045,5.752194798741045
10000,0.0005,1.25,4,6037,529,3434,16.73970744072241,5.752194798741045
10000,0.0005,1.25,4,6037,528,3435,16.74010696129772,5.752194798741045
10000,0.0005,1.25,4,6036,529,3435,16.740506641553516,5.752194798741045
10000,0.0005,1.25,4,6036,529,3435,16.740903663886023,5.752194798741045
10000,0.0005,1.25,4,6036,529,3435,16.741301515487375,5.752194798741045
10000,0.0005,1.25,4,6036,528,3436,16.741700199829047,5.752194798741045
10000,0.0005,1.25,4,6036,528,3436,16.74209904318332,5.752485089463195
10000,0.0005,1.25,4,6036,528,3436,16.742498723439116,5.752485089463195
10000,0.0005,1.25,4,6035,529,3436,16.742899244115996,5.752485089463195
10000,0.0005,1.25,4,6035,529,3436,16.743295440629467,5.752485089463195
10000,0.0005,1.25,4,6035,529,3436,16.743692462961974,5.752485089463195
10000,0.0005,1.25,4,6034,530,3436,16.744090314563326,5.752485089463195
10000,0.0005,1.25,4,6034,530,3436,16.744486354167286,5.752485089463195
10000,0.0005,1.25,4,6034,529,3437,16.744883218935616,5.752485089463195
10000,0.0005,1.25,4,6033,530,3437,16.745281903277288,5.752485089463195
10000,0.0005,1.25,4,6033,530,3437,16.745676302804007,5.752485089463195
10000,0.0005,1.25,4,6033,530,3437,16.746071520667854,5.752859273993129
10000,0.0005,1.25,4,6033,530,3437,16.746467560271814,5.752859273993129
10000,0.0005,1.25,4,6033,530,3437,16.746864425040144,5.752859273993129
10000,0.0005,1.25,4,6033,530,3437,16.74726211841855,5.752859273993129
10000,0.0005,1.25,4,6033,530,3437,16.747659811796957,5.752859273993129
10000,0.0005,1.25,4,6033,530,3437,16.748058337252772,5.752859273993129
10000,0.0005,1.25,4,6033,530,3437,16.748457698275136,5.752859273993129
10000,0.0005,1.25,4,6033,530,3437,16.748857898375185,5.752859273993129
10000,0.0005,1.25,4,6033,530,3437,16.749258941086232,5.752859273993129
10000,0.0005,1.25,4,6033,529,3438,16.749660829963958,5.752859273993129
10000,0.0005,1.25,4,6033,529,3438,16.75006373085034,5.753688049063575
10000,0.0005,1.25,4,6033,528,3439,16.750467485771104,5.753688049063575
10000,0.0005,1.25,4,6033,527,3440,16.750871403775747,5.753688049063575
10000,0.0005,1.25,4,6033,527,3440,16.75127548499607,5.753688049063575
10000,0.0005,1.25,4,6033,527,3440,16.75168042526738,5.753688049063575
10000,0.0005,1.25,4,6032,528,3440,16.752086228250032,5.753688049063575
10000,0.0005,1.25,4,6032,527,3441,16.75248844041695,5.753688049063575
10000,0.0005,1.25,4,6032,527,3441,16.7528916662234,5.753688049063575
10000,0.0005,1.25,4,6032,527,3441,16.753295747443726,5.753688049063575
10000,0.0005,1.25,4,6032,527,3441,16.753700687715035,5.753688049063575
10000,0.0005,1.25,4,6032,527,3441,16.754106490697687,5.754144562334547
10000,0.0005,1.25,4,6032,527,3441,16.754513160075483,5.754144562334547
10000,0.0005,1.25,4,6031,528,3441,16.75492069955587,5.754144562334547
10000,0.0005,1.25,4,6031,527,3442,16.755324617560515,5.754144562334547
10000,0.0005,1.25,4,6031,526,3443,16.755729557831824,5.754144562334547
10000,0.0005,1.25,4,6030,527,3443,16.756134662146184,5.754144562334547
10000,0.0005,1.25,4,6030,527,3443,16.756536187944217,5.754144562334547
10000,0.0005,1.25,4,6030,527,3443,16.756938561950857,5.754144562334547
10000,0.0005,1.25,4,6030,526,3444,16.75734178775731,5.754144562334547
10000,0.0005,1.25,4,6030,526,3444,16.7577451762204,5.754144562334547
10000,0.0005,1.25,4,6030,526,3444,16.758149420788364,5.754726368159206
10000,0.0005,1.25,4,6030,526,3444,16.758554525102724,5.754726368159206
10000,0.0005,1.25,4,6030,525,3445,16.75896049282829,5.754726368159206
10000,0.0005,1.25,4,6030,525,3445,16.759366625430584,5.754726368159206
10000,0.0005,1.25,4,6030,525,3445,16.759773625837585,5.754726368159206
10000,0.0005,1.25,4,6030,525,3445,16.7601814977658,5.754726368159206
10000,0.0005,1.25,4,6030,524,3446,16.76059024495566,5.754726368159206
10000,0.0005,1.25,4,6030,523,3447,16.760999159288108,5.754726368159206
10000,0.0005,1.25,4,6030,522,3448,16.7614108937194,5.754726368159206
10000,0.0005,1.25,4,6030,521,3449,16.761823690417028,5.754726368159206
10000,0.0005,1.25,4,6030,521,3449,16.762241183371835,5.755555555555557
10000,0.0005,1.25,4,6030,520,3450,16.762659593413677,5.755555555555557
10000,0.0005,1.25,4,6030,520,3450,16.763081890710975,5.755555555555557
10000,0.0005,1.25,4,6029,521,3450,16.763505126347415,5.755555555555557
10000,0.0005,1.25,4,6028,522,3450,16.763926311984985,5.755555555555557
10000,0.0005,1.25,4,6028,522,3450,16.76434090568316,5.755555555555557
10000,0.0005,1.25,4,6028,521,3451,16.76475640376148,5.755555555555557
10000,0.0005,1.25,4,6028,521,3451,16.765172983640674,5.755555555555557
10000,0.0005,1.25,4,6028,521,3451,16.76559047659548,5.755555555555557
10000,0.0005,1.25,4,6028,521,3451,16.766008886637323,5.755555555555557
10000,0.0005,1.25,4,6027,522,3451,16.766428217804112,5.7559721300595825
10000,0.0005,1.25,4,6027,522,3451,16.766843715882434,5.7559721300595825
10000,0.0005,1.25,4,6027,522,3451,16.76726012229509,5.7559721300595825
10000,0.0005,1.25,4,6027,522,3451,16.76767744102227,5.7559721300595825
10000,0.0005,1.25,4,6027,522,3451,16.768095676070367,5.7559721300595825
10000,0.0005,1.25,4,6027,522,3451,16.76851483147223,5.7559721300595825
10000,0.0005,1.25,4,6027,522,3451,16.768934911287396,5.7559721300595825
10000,0.0005,1.25,4,6027,521,3452,16.769355919602308,5.7559721300595825
10000,0.0005,1.25,4,6027,520,3453,16.76977710523988,5.7559721300595825
10000,0.0005,1.25,4,6027,520,3453,16.770198468349538,5.7559721300595825
10000,0.0005,1.25,4,6027,520,3453,16.770620765646836,5.756263481002177
10000,0.0005,1.25,4,6026,521,3453,16.771044001283276,5.756263481002177
10000,0.0005,1.25,4,6026,521,3453,16.771467999587284,5.756263481002177
10000,0.0005,1.25,4,6026,521,3453,16.771892943813352,5.756263481002177
10000,0.0005,1.25,4,6026,521,3453,16.772318838191545,5.756263481002177
10000,0.0005,1.25,4,6026,521,3453,16.77274568698036,5.756263481002177
10000,0.0005,1.25,4,6026,520,3454,16.77317349446699,5.756263481002177
10000,0.0005,1.25,4,6025,521,3454,16.7736014850512,5.756263481002177
10000,0.0005,1.25,4,6025,521,3454,16.77402267068877,5.756263481002177
10000,0.0005,1.25,4,6025,521,3454,16.77444478972634,5.756263481002177
10000,0.0005,1.25,4,6025,521,3454,16.774867846310155,5.757510373443968
10000,0.0005,1.25,4,6025,520,3455,16.775291844614163,5.757510373443968
10000,0.0005,1.25,4,6025,519,3456,16.77571602276899,5.757510373443968
10000,0.0005,1.25,4,6025,519,3456,16.776140380927274,5.757510373443968
10000,0.0005,1.25,4,6025,518,3457,16.776565686615736,5.757510373443968
10000,0.0005,1.25,4,6025,518,3457,16.776991173266094,5.757510373443968
10000,0.0005,1.25,4,6024,519,3457,16.777417612498503,5.757510373443968
10000,0.0005,1.25,4,6024,519,3457,16.777841027339193,5.757510373443968
10000,0.0005,1.25,4,6024,519,3457,16.778265385497477,5.757510373443968
10000,0.0005,1.25,4,6024,519,3457,16.77869069118594,5.757510373443968
10000,0.0005,1.25,4,6024,519,3457,16.779116948645445,5.75813413014631
10000,0.0005,1.25,4,6024,519,3457,16.779544162145392,5.75813413014631
10000,0.0005,1.25,4,6024,519,3457,16.77997233598397,5.75813413014631
10000,0.0005,1.25,4,6024,518,3458,16.78040147448842,5.75813413014631
10000,0.0005,1.25,4,6024,518,3458,16.780830797231793,5.75813413014631
10000,0.0005,1.25,4,6024,518,3458,16.78126108983076,5.75813413014631
10000,0.0005,1.25,4,6024,518,3458,16.781691382429727,5.75813413014631
10000,0.0005,1.25,4,6024,518,3458,16.78212264927609,5.75813413014631
10000,0.0005,1.25,4,6024,518,3458,16.78255489479154,5.75813413014631
10000,0.0005,1.25,4,6024,518,3458,16.782988123427955,5.75813413014631
10000,0.0005,1.25,4,6024,518,3458,16.78342233966764,5.758798140770479
10000,0.0005,1.25,4,6024,518,3458,16.783857548023644,5.758798140770479
10000,0.0005,1.25,4,6024,518,3458,16.78429375304,5.758798140770479
10000,0.0005,1.25,4,6023,519,3458,16.784730959292048,5.758798140770479
10000,0.0005,1.25,4,6023,519,3458,16.7851600977965,5.758798140770479
10000,0.0005,1.25,4,6023,519,3458,16.78559020532338,5.758798140770479
10000,0.0005,1.25,4,6023,519,3458,16.786021286258826,5.758798140770479
10000,0.0005,1.25,4,6023,518,3459,16.786453345018817,5.758798140770479
10000,0.0005,1.25,4,6023,518,3459,16.78688559053427,5.758798140770479
10000,0.0005,1.25,4,6023,518,3459,16.787318819170682,5.758798140770479
10000,0.0005,1.25,4,6023,518,3459,16.78775303541037,5.758592063755519
10000,0.0005,1.25,4,6023,518,3459,16.78818824376637,5.758592063755519
10000,0.0005,1.25,4,6023,518,3459,16.788624448782727,5.758592063755519
10000,0.0005,1.25,4,6023,518,3459,16.789061655034775,5.758592063755519
10000,0.0005,1.25,4,6023,518,3459,16.78949986712943,5.758592063755519
10000,0.0005,1.25,4,6023,518,3459,16.78993908970547,5.758592063755519
10000,0.0005,1.25,4,6023,517,3460,16.790379327433843,5.758592063755519
10000,0.0005,1.25,4,6023,517,3460,16.790819759056834,5.758592063755519
10000,0.0005,1.25,4,6023,517,3460,16.79126121143516,5.758592063755519
10000,0.0005,1.25,4,6023,517,3460,16.791703689311266,5.758592063755519
10000,0.0005,1.25,4,6023,517,3460,16.79214719746073,5.759256184625517
10000,0.0005,1.25,4,6022,518,3460,16.792591740692558,5.759256184625517
10000,0.0005,1.25,4,6021,519,3460,16.793032998276672,5.759256184625517
10000,0.0005,1.25,4,6020,520,3460,16.793469013101177,5.759256184625517
10000,0.0005,1.25,4,6020,520,3460,16.79390384297399,5.759256184625517
10000,0.0005,1.25,4,6020,520,3460,16.79433966777242,5.759256184625517
10000,0.0005,1.25,4,6020,520,3460,16.79477649205985,5.759256184625517
10000,0.0005,1.25,4,6020,520,3460,16.79521432043113,5.759256184625517
10000,0.0005,1.25,4,6020,520,3460,16.795653157512863,5.759256184625517
10000,0.0005,1.25,4,6020,520,3460,16.79609300796371,5.759256184625517
10000,0.0005,1.25,4,6020,519,3461,16.796533876474676,5.759966777408685
10000,0.0005,1.25,4,6020,518,3462,16.796974939436414,5.759966777408685
10000,0.0005,1.25,4,6019,519,3462,16.797416197020528,5.759966777408685
10000,0.0005,1.25,4,6019,519,3462,16.797852211845033,5.759966777408685
10000,0.0005,1.25,4,6019,519,3462,16.79828922703131,5.759966777408685
10000,0.0005,1.25,4,6019,518,3463,16.79872724718024,5.759966777408685
10000,0.0005,1.25,4,6019,517,3464,16.79916748490861,5.759966777408685
10000,0.0005,1.25,4,6019,516,3465,16.799608937286937,5.759966777408685
10000,0.0005,1.25,4,6019,516,3465,16.80005058463153,5.759966777408685
10000,0.0005,1.25,4,6019,515,3466,16.80049325838098,5.759966777408685
10000,0.0005,1.25,4,6018,516,3466,16.80093923898082,5.759926898155778
10000,0.0005,1.25,4,6018,515,3467,16.801382943917037,5.759926898155778
10000,0.0005,1.25,4,6018,515,3467,16.801826845814716,5.759926898155778
10000,0.0005,1.25,4,6018,515,3467,16.80227178463563,5.759926898155778
10000,0.0005,1.25,4,6018,515,3467,16.80271776523547,5.759926898155778
10000,0.0005,1.25,4,6018,515,3467,16.803164792504134,5.759926898155778
10000,0.0005,1.25,4,6018,515,3467,16.803612871366013,5.759926898155778
10000,0.0005,1.25,4,6018,515,3467,16.80406200678034,5.759926898155778
10000,0.0005,1.25,4,6018,515,3467,16.804512203741513,5.759926898155778
10000,0.0005,1.25,4,6017,516,3467,16.804963467279418,5.759926898155778
10000,0.0005,1.25,4,6017,516,3467,16.80541346165449,5.761342861890824
10000,0.0005,1.25,4,6017,515,3468,16.805864521645468,5.761342861890824
10000,0.0005,1.25,4,6016,516,3468,16.806315785183372,5.761342861890824
10000,0.0005,1.25,4,6016,515,3469,16.80676261270795,5.761342861890824
10000,0.0005,1.25,4,6016,515,3469,16.80721069156983,5.761342861890824
10000,0.0005,1.25,4,6016,514,3470,16.807659826984157,5.761342861890824
10000,0.0005,1.25,4,6016,513,3471,16.808109164211746,5.761342861890824
10000,0.0005,1.25,4,6016,513,3471,16.808558703434045,5.761342861890824
10000,0.0005,1.25,4,6016,512,3472,16.80900930611513,5.761342861890824
10000,0.0005,1.25,4,6016,512,3472,16.809460111930523,5.761342861890824
10000,0.0005,1.25,4,6016,512,3472,16.809911987212946,5.761635638298159
10000,0.0005,1.25,4,6016,512,3472,16.810364937048753,5.761635638298159
10000,0.0005,1.25,4,6016,512,3472,16.81081896656067,5.761635638298159
10000,0.0005,1.25,4,6015,513,3472,16.811274080908152,5.761635638298159
10000,0.0005,1.25,4,6015,513,3472,16.81172362013045,5.761635638298159
10000,0.0005,1.25,4,6014,514,3472,16.812174222811535,5.761635638298159
10000,0.0005,1.25,4,6014,514,3472,16.812619359691126,5.761635638298159
10000,0.0005,1.25,4,6014,513,3473,16.813065539278412,5.761635638298159
10000,0.0005,1.25,4,6014,513,3473,16.813511918030784,5.761635638298159
10000,0.0005,1.25,4,6013,514,3473,16.81395934532385,5.761635638298159
10000,0.0005,1.25,4,6013,513,3474,16.814403444357932,5.762181939131975
10000,0.0005,1.25,4,6013,512,3475,16.814848779472605,5.762181939131975
10000,0.0005,1.25,4,6013,511,3476,16.815294312999004,5.762181939131975
10000,0.0005,1.25,4,6013,511,3476,16.81574319640154,5.762181939131975
10000,0.0005,1.25,4,6013,511,3476,16.81619314015857,5.762181939131975
10000,0.0005,1.25,4,6013,510,3477,16.816644149291506,5.762181939131975
10000,0.0005,1.25,4,6013,510,3477,16.81709536192546,5.762181939131975
10000,0.0005,1.25,4,6013,510,3477,16.817546574559415,5.762181939131975
10000,0.0005,1.25,4,6013,510,3477,16.81799885859379,5.762181939131975
10000,0.0005,1.25,4,6013,510,3477,16.818452219128755,5.762181939131975
10000,0.0005,1.25,4,6013,510,3477,16.81890666130099,5.763013470813332
10000,0.0005,1.25,4,6013,510,3477,16.81936219028402,5.763013470813332
10000,0.0005,1.25,4,6013,510,3477,16.819818811288588,5.763013470813332
10000,0.0005,1.25,4,6013,510,3477,16.820275432293155,5.763013470813332
10000,0.0005,1.25,4,6013,510,3477,16.820733150567555,5.763013470813332
10000,0.0005,1.25,4,6013,510,3477,16.821191971398022,5.763013470813332
10000,0.0005,1.25,4,6013,510,3477,16.82165190010907,5.763013470813332
10000,0.0005,1.25,4,6013,510,3477,16.82211294206389,5.763013470813332
10000,0.0005,1.25,4,6013,510,3477,16.822575102664697,5.763013470813332
10000,0.0005,1.25,4,6013,510,3477,16.823038387353137,5.763013470813332
10000,0.0005,1.25,4,6013,510,3477,16.823502801610655,5.764011308830962
10000,0.0005,1.25,4,6013,510,3477,16.823968350958886,5.764011308830962
10000,0.0005,1.25,4,6013,510,3477,16.82443504096005,5.764011308830962
10000,0.0005,1.25,4,6013,510,3477,16.82490287721736,5.764011308830962
10000,0.0005,1.25,4,6013,509,3478,16.82537186537541,5.764011308830962
10000,0.0005,1.25,4,6013,508,3479,16.825841073586552,5.764011308830962
10000,0.0005,1.25,4,6013,508,3479,16.82631050205739,5.764011308830962
10000,0.0005,1.25,4,6013,508,3479,16.826781090292684,5.764011308830962
10000,0.0005,1.25,4,6013,507,3480,16.82725284403723,5.764011308830962
10000,0.0005,1.25,4,6013,507,3480,16.82772717108573,5.764011308830962
10000,0.0005,1.25,4,6013,507,3480,16.828202682260244,5.765009146848589
10000,0.0005,1.25,4,6013,507,3480,16.82867938348775,5.765009146848589
10000,0.0005,1.25,4,6013,506,3481,16.829156084715255,5.765009146848589
10000,0.0005,1.25,4,6013,506,3481,16.8296330132952,5.765009146848589
10000,0.0005,1.25,4,6013,505,3482,16.830111139042273,5.765009146848589
10000,0.0005,1.25,4,6013,505,3482,16.830589493502927,5.765009146848589
10000,0.0005,1.25,4,6013,505,3482,16.831069052308827,5.765009146848589
10000,0.0005,1.25,4,6013,504,3483,16.831549821539596,5.765009146848589
10000,0.0005,1.25,4,6013,503,3484,16.832030822020595,5.765009146848589
10000,0.0005,1.25,4,6013,503,3484,16.832512053974398,5.765009146848589
10000,0.0005,1.25,4,6013,502,3485,16.83299450482472,5.765508065857404
10000,0.0005,1.25,4,6013,502,3485,16.83347718854621,5.765508065857404
10000,0.0005,1.25,4,6013,502,3485,16.833959872267698,5.765508065857404
