S,I,R,mu,t
0.16111026194087658,0.010618394654601503,0.8282713434045216,5.734018671105981,7.1
0.16111026123110572,0.010512211417826359,0.8283775273510677,5.734018671277508,7.11
0.16111026055058114,0.010407089984172668,0.828482649465246,5.734018671441968,7.12
0.16111025989809993,0.01030301973681215,0.8285867203650876,5.7340186715996495,7.13
0.16111025927250855,0.01019999016503544,0.8286897505624558,5.7340186717508335,7.14
0.16111025867270068,0.010097990863192914,0.8287917504641061,5.734018671895786,7.15
0.16111025809761564,0.009997011529646044,0.8288927303727381,5.734018672034764,7.16
0.1611102575462361,0.00989704196572913,0.8289927004880346,5.734018672168013,7.17
0.16111025701758658,0.009798072074721366,0.8290916709076919,5.734018672295769,7.18
0.1611102565107316,0.009700091860829095,0.829189651628439,5.734018672418259,7.19
0.16111025602477427,0.00960309142817818,0.8292866525470473,5.734018672535698,7.2
0.16111025555885425,0.009507060979816382,0.829382683461329,5.734018672648295,7.21
0.16111025511214686,0.009411990816725654,0.8294777540711271,5.734018672756249,7.22
0.161110254683861,0.009317871336844242,0.8295718739792943,5.734018672859751,7.23
0.16111025427323827,0.00922469303409851,0.8296650526926628,5.734018672958984,7.24
0.1611102538795514,0.009132446497444397,0.8297572996230036,5.734018673054125,7.25
0.16111025350210298,0.009041122409918393,0.8298486240879781,5.734018673145341,7.26
0.16111025314022423,0.008950711547697958,0.8299390353120774,5.734018673232795,7.27
0.16111025279327393,0.008861204779171294,0.8300285424275543,5.7340186733166405,7.28
0.16111025246063712,0.00877259306401636,0.8301171544753461,5.734018673397027,7.29
0.16111025214172428,0.008684867452289052,0.8302048804059862,5.734018673474097,7.3
0.16111025183596997,0.008598019083520468,0.8302917290805091,5.734018673547987,7.31
0.1611102515428321,0.008512039185823148,0.8303777092713444,5.734018673618828,7.32
0.1611102512617908,0.008426919075006208,0.8304628296632026,5.734018673686746,7.33
0.16111025099234763,0.008342650153699298,0.8305470988539526,5.734018673751861,7.34
0.16111025073402468,0.008259223910485265,0.8306305253554896,5.734018673814289,7.35
0.16111025048636363,0.00817663191904147,0.8307131175945945,5.734018673874139,7.36
0.16111025024892503,0.008094865837289644,0.8307948839137849,5.73401867393152,7.37
0.16111025002128757,0.008013917406554225,0.8308758325721578,5.734018673986532,7.38
0.1611102498030472,0.007933778450729062,0.8309559717462234,5.734018674039273,7.39
0.1611102495938165,0.007854440875452447,0.8310353095307306,5.734018674089837,7.4
0.1611102493932241,0.007775896667290342,0.8311138539394851,5.734018674138313,7.41
0.16111024920091377,0.00769813789292776,0.831191612906158,5.734018674184788,7.42
0.16111024901654403,0.0076211566983682075,0.8312685942850873,5.734018674229343,7.43
0.16111024883978747,0.007544945308141094,0.831344805852071,5.734018674272059,7.44
0.16111024867033008,0.007469496024517058,0.8314202553051524,5.7340186743130115,7.45
0.16111024850787087,0.007394801226731101,0.8314949502653975,5.7340186743522725,7.46
0.16111024835212118,0.007320853370213482,0.8315688982776649,5.734018674389912,7.47
0.16111024820280426,0.00724764498582827,0.831642106811367,5.734018674425997,7.48
0.16111024805965476,0.007175168679119493,0.8317145832612252,5.734018674460591,7.49
0.16111024792241824,0.007103417129564816,0.8317863349480165,5.734018674493757,7.5
0.16111024779085076,0.007032383089836643,0.8318573691193121,5.734018674525552,7.51
0.16111024766471843,0.006962059385070605,0.8319276929502105,5.734018674556033,7.52
0.16111024754379696,0.006892438912141342,0.8319973135440611,5.734018674585256,7.53
0.1611102474278714,0.006823514638945508,0.8320662379331826,5.734018674613271,7.54
0.16111024731673554,0.006755279603691929,0.832134473079572,5.7340186746401285,7.55
0.16111024721019168,0.006687726914198851,0.832202025875609,5.734018674665877,7.56
0.16111024710805036,0.006620849747198188,0.832268903144751,5.734018674690561,7.57
0.16111024701012985,0.0065546413476467265,0.832335111642223,5.734018674714225,7.58
0.1611102469162559,0.006489095028044195,0.8324006580556993,5.734018674736911,7.59
0.1611102468262615,0.006424204167758145,0.8324655490059797,5.7340186747586595,7.6
0.1611102467399865,0.006359962212355564,0.8325297910476573,5.734018674779509,7.61
0.16111024665727736,0.00629636267294117,0.8325933906697809,5.734018674799497,7.62
0.1611102465779868,0.006233399125502299,0.8326563542965104,5.734018674818659,7.63
0.16111024650197375,0.006171065210260349,0.8327186882877654,5.734018674837028,7.64
0.16111024642910282,0.00610935463102868,0.832780398939868,5.734018674854639,7.65
0.16111024635924426,0.006048261154576938,0.8328414924861783,5.734018674871521,7.66
0.1611102462922737,0.0059877786100017245,0.832901975097724,5.734018674887706,7.67
0.16111024622807185,0.005927900888103542,0.8329618528838241,5.734018674903221,7.68
0.1611102461665244,0.005868621940769968,0.833021131892705,5.7340186749180955,7.69
0.1611102461075217,0.005809935780364991,0.8330798181121127,5.734018674932354,7.7
0.16111024605095858,0.005751836479124433,0.8331379174699163,5.734018674946023,7.71
0.16111024599673435,0.0056943181685574235,0.8331954358347075,5.7340186749591275,7.72
0.16111024594475237,0.005637375038853844,0.8332523790163932,5.73401867497169,7.73
0.16111024589491998,0.005581001338297689,0.8333087527667817,5.734018674983733,7.74
0.1611102458471484,0.005525191372686293,0.8333645627801647,5.734018674995277,7.75
0.1611102458013525,0.00546993950475535,0.8334198146938915,5.734018675006345,7.76
0.1611102457574506,0.005415240153609687,0.833474514088939,5.734018675016954,7.77
0.16111024571536448,0.00536108779415971,0.8335286664904752,5.734018675027125,7.78
0.16111024567501908,0.0053074769565634936,0.8335822773684167,5.734018675036875,7.79
0.16111024563634252,0.005254402225674435,0.8336353521379822,5.734018675046222,7.8
0.1611102455992658,0.005201858240494426,0.8336878961602391,5.734018675055182,7.81
0.16111024556372275,0.005149839693632493,0.8337399147426441,5.734018675063772,7.82
0.1611102455296501,0.005098341330768846,0.8337914131395804,5.734018675072006,7.83
0.16111024549698696,0.005047357950124271,0.833842396552888,5.734018675079899,7.84
0.16111024546567515,0.00499688440193484,0.8338928701323893,5.734018675087467,7.85
0.16111024543565877,0.004946915587931859,0.8339428389764086,5.73401867509472,7.86
0.1611102454068843,0.0048974464608270134,0.833992308132288,5.734018675101674,7.87
0.16111024537930038,0.00484847202380266,0.8340412825968964,5.73401867510834,7.88
0.1611102453528578,0.004799987330007214,0.8340897673171344,5.73401867511473,7.89
0.1611102453275094,0.004751987482055572,0.8341377671904345,5.734018675120856,7.9
0.16111024530320986,0.0047044676315345325,0.8341852870652551,5.734018675126729,7.91
0.1611102452799159,0.004657422978513159,0.8342323317415705,5.734018675132358,7.92
0.1611102452575859,0.004610848771058032,0.8342789059713557,5.734018675137754,7.93
0.16111024523618,0.00456474030475335,0.8343250144590663,5.734018675142927,7.94
0.16111024521566,0.004519092922225821,0.8343706618621137,5.734018675147886,7.95
0.16111024519598924,0.004473902012674308,0.8344158527913361,5.734018675152639,7.96
0.16111024517713265,0.004429163011404173,0.8344605918114628,5.734018675157197,7.97
0.1611102451590565,0.004384871399366271,0.8345048834415768,5.734018675161565,7.98
0.16111024514172856,0.00434102270270056,0.8345487321555705,5.7340186751657525,7.99
0.16111024512511785,0.004297612492284263,0.8345921423825975,5.734018675169767,8.0
0.16111024510919472,0.0042546363832845525,0.8346351185075204,5.7340186751736155,8.01
0.1611102450939307,0.0042120900347157025,0.8346776648713532,5.734018675177304,8.02
0.1611102450792986,0.00416996914900067,0.8347197857717004,5.73401867518084,8.03
0.16111024506527222,0.004128269471537055,0.8347614854631905,5.734018675184229,8.04
0.16111024505182647,0.004086986790267402,0.8348027681579058,5.734018675187478,8.05
0.16111024503893742,0.004046116935253793,0.8348436380258085,5.734018675190593,8.06
0.16111024502658197,0.004005655778256696,0.8348840991951609,5.734018675193579,8.07
0.16111024501473808,0.003965599232318025,0.8349241557529434,5.734018675196442,8.08
0.16111024500338458,0.003925943251348362,0.8349638117452667,5.734018675199185,8.09
0.16111024499250115,0.0038866838297183033,0.8350030711777803,5.734018675201815,8.1
0.16111024498206836,0.0038478170018539063,0.8350419380160775,5.734018675204337,8.11
0.16111024497206758,0.0038093388418361605,0.835080416186096,5.7340186752067535,8.12
0.16111024496248091,0.0037712454630044754,0.8351185095745143,5.73401867520907,8.13
0.1611102449532912,0.0037335330175641275,0.8351562220291444,5.73401867521129,8.14
0.16111024494448206,0.0036961976961976313,0.8351935573593201,5.734018675213419,8.15
0.1611102449360377,0.0036592357276799977,0.8352305193362821,5.73401867521546,8.16
0.16111024492794307,0.0036226433784978355,0.8352671116935589,5.734018675217416,8.17
0.16111024492018367,0.003586416952472263,0.835303338127344,5.734018675219291,8.18
0.16111024491274561,0.0035505527903855897,0.8353392022968688,5.734018675221089,8.19
0.16111024490561562,0.003515047269611727,0.8353747078247726,5.734018675222812,8.2
0.16111024489878095,0.0034798968037502978,0.8354098582974687,5.734018675224464,8.21
0.16111024489222936,0.003445097842264401,0.8354446572655062,5.734018675226047,8.22
0.16111024488594908,0.0034106468701219994,0.8354791082439289,5.734018675227565,8.23
0.16111024487992898,0.0033765404074408917,0.8355132147126302,5.73401867522902,8.24
0.16111024487415823,0.003342775009137233,0.8355469801167045,5.7340186752304145,8.25
0.16111024486862652,0.0033093472645775715,0.8355804078667959,5.734018675231751,8.26
0.16111024486332395,0.0032762537972343643,0.8356135013394416,5.734018675233033,8.27
0.16111024485824105,0.003243491264344932,0.8356462638774139,5.734018675234261,8.28
0.1611102448533687,0.0032110563565738316,0.8356786987900574,5.734018675235439,8.29
0.16111024484869818,0.0031789457976785984,0.8357108093536232,5.734018675236568,8.3
0.16111024484422118,0.00314715634417883,0.8357425988116001,5.73401867523765,8.31
0.16111024483992964,0.0031156847850285834,0.8357740703750418,5.734018675238687,8.32
0.1611102448358159,0.0030845279412920435,0.835805227222892,5.734018675239681,8.33
0.16111024483187258,0.0030536826658224344,0.8358360725023048,5.734018675240634,8.34
0.16111024482809266,0.0030231458429441456,0.8358666093289631,5.734018675241547,8.35
0.16111024482446934,0.002992914388138028,0.8358968407873926,5.734018675242423,8.36
0.16111024482099615,0.0029629852477298466,0.8359267699312739,5.734018675243262,8.37
0.16111024481766684,0.0029333553985818376,0.8359563997837511,5.734018675244067,8.38
0.1611102448144755,0.0029040218477873604,0.8359857333377368,5.734018675244838,8.39
0.1611102448114164,0.0028749816323685924,0.8360147735562148,5.734018675245577,8.4
0.16111024480848404,0.0028462318189772526,0.8360435233725385,5.734018675246285,8.41
0.1611102448056732,0.002817769503598317,0.8360719856907282,5.734018675246965,8.42
0.16111024480297886,0.002789591811256694,0.8361001633857642,5.734018675247616,8.43
0.16111024480039615,0.0027616958957268345,0.8361280593038768,5.73401867524824,8.44
0.16111024479792047,0.0027340789392452463,0.836155676262834,5.734018675248839,8.45
0.1611102447955474,0.0027067381522258792,0.8361830170522265,5.734018675249413,8.46
0.16111024479327266,0.0026796707729783605,0.8362100844337487,5.7340186752499624,8.47
0.16111024479109218,0.0026528740674290462,0.8362368811414785,5.734018675250489,8.48
0.16111024478900207,0.002626345328844859,0.8362634098821528,5.7340186752509945,8.49
0.1611102447869986,0.0026000818775598913,0.8362896733354411,5.734018675251479,8.5
0.16111024478507815,0.0025740810607047387,0.8363156741542168,5.734018675251943,8.51
0.1611102447832373,0.002548340251938543,0.836341414964824,5.734018675252388,8.52
0.16111024478147276,0.002522856851183712,0.8363668983673433,5.734018675252814,8.53
0.16111024477978136,0.0024976282843632938,0.8363921269358552,5.734018675253223,8.54
0.16111024477816002,0.0024726520031409733,0.8364171032186988,5.734018675253615,8.55
0.16111024477660593,0.0024479254846636743,0.8364418297387302,5.73401867525399,8.56
0.16111024477511623,0.0024234462313067313,0.8364663089935768,5.73401867525435,8.57
0.1611102447736883,0.002399211770421609,0.8364905434558898,5.7340186752546956,8.58
0.16111024477231956,0.002375219654086148,0.836514535573594,5.734018675255026,8.59
0.16111024477100755,0.0023514674588573045,0.836538287770135,5.734018675255343,8.6
0.16111024476974992,0.0023279527855263626,0.8365618024447234,5.734018675255647,8.61
0.1611102447685444,0.0023046732588765974,0.8365850819725786,5.734018675255938,8.62
0.1611102447673889,0.002281626527443357,0.8366081287051673,5.734018675256217,8.63
0.16111024476628125,0.0022588102632765472,0.8366309449704418,5.734018675256484,8.64
0.16111024476521954,0.0022362221617054884,0.8366535330730746,5.734018675256741,8.65
0.16111024476420185,0.002213859941106126,0.8366758952946916,5.734018675256987,8.66
0.16111024476322636,0.002191721342670567,0.8366980338941027,5.734018675257222,8.67
0.16111024476229127,0.002169804130178922,0.8367199511075294,5.734018675257448,8.68
0.161110244761395,0.0021481060897734277,0.8367416491488312,5.734018675257665,8.69
0.16111024476053584,0.002126625029734829,0.836763130209729,5.734018675257873,8.7
0.16111024475971233,0.0021053587802609968,0.8367843964600263,5.7340186752580715,8.71
0.16111024475892297,0.00208430519324776,0.8368054500478289,5.7340186752582625,8.72
0.16111024475816632,0.002063462142071928,0.8368262930997614,5.734018675258445,8.73
0.16111024475744104,0.0020428275213764824,0.8368469277211822,5.73401867525862,8.74
0.16111024475674585,0.00202239924685792,0.836867355996396,5.734018675258788,8.75
0.16111024475607946,0.002002175255055719,0.8368875799888644,5.734018675258949,8.76
0.16111024475544072,0.0019821535031439093,0.836907601741415,5.734018675259104,8.77
0.16111024475482846,0.001962331968724733,0.8369274232764463,5.734018675259252,8.78
0.1611102447542416,0.0019427086496243615,0.8369470465961336,5.734018675259394,8.79
0.16111024475367905,0.0019232815636906588,0.8369664736826299,5.73401867525953,8.8
0.16111024475313984,0.0019040487485929671,0.8369857064982668,5.7340186752596605,8.81
0.16111024475262298,0.0018850082616238932,0.8370047469857527,5.734018675259786,8.82
0.16111024475212754,0.001866158179503078,0.8370235970683689,5.734018675259906,8.83
0.16111024475165267,0.0018474965981829265,0.837042258650164,5.73401867526002,8.84
0.16111024475119748,0.0018290216326562847,0.8370607336161459,5.73401867526013,8.85
0.16111024475076116,0.0018107314167660335,0.8370790238324725,5.734018675260236,8.86
0.16111024475034294,0.0017926241030165912,0.8370971311466402,5.734018675260337,8.87
0.16111024474994207,0.0017746978623873,0.8371150573876703,5.734018675260434,8.88
0.16111024474955782,0.0017569508841476776,0.8371328043662943,5.734018675260527,8.89
0.1611102447491895,0.0017393813756745161,0.8371503738751357,5.734018675260616,8.9
0.16111024474883648,0.0017219875622708119,0.8371677676888925,5.734018675260701,8.91
0.16111024474849805,0.0017047676869865035,0.8371849875645152,5.734018675260783,8.92
0.1611102447481737,0.001687720010441004,0.837202035241385,5.734018675260861,8.93
0.16111024474786279,0.001670842810647507,0.8372189124414894,5.734018675260937,8.94
0.16111024474756477,0.0016541343828390506,0.8372356208695959,5.734018675261009,8.95
0.1611102447472791,0.001637593039296319,0.8372521622134244,5.734018675261078,8.96
0.1611102447470053,0.0016212171091771672,0.8372685381438173,5.734018675261145,8.97
0.16111024474674288,0.0016050049383478505,0.837284750314909,5.734018675261208,8.98
0.1611102447464913,0.0015889548892159418,0.8373008003642926,5.734018675261268,8.99
0.16111024474625016,0.001573065340564918,0.8373166899131846,5.734018675261327,9.0
0.16111024474601904,0.0015573346873904031,0.8373324205665903,5.734018675261383,9.01
0.1611102447457975,0.001541761340738047,0.8373479939134642,5.734018675261436,9.02
0.1611102447455851,0.0015263437275430248,0.8373634115268715,5.7340186752614875,9.03
0.16111024474538155,0.0015110802904711451,0.837378674964147,5.734018675261536,9.04
0.16111024474518645,0.001495969487761541,0.8373937857670516,5.734018675261583,9.05
0.16111024474499944,0.0014810097930709404,0.8374087454619292,5.734018675261629,9.06
0.1611102447448202,0.0014661996953194885,0.8374235555598599,5.734018675261672,9.07
0.16111024474464838,0.0014515376985381155,0.8374382175568131,5.734018675261714,9.08
0.16111024474448365,0.0014370223217174294,0.8374527329337985,5.734018675261754,9.09
0.1611102447443258,0.0014226520986581185,0.8374671031570157,5.734018675261792,9.1
0.16111024474417449,0.0014084255778228523,0.8374813296780023,5.7340186752618285,9.11
0.16111024474402946,0.0013943413221896622,0.8374954139337805,5.734018675261863,9.12
0.16111024474389044,0.0013803979091067877,0.8375093573470024,5.734018675261897,9.13
0.16111024474375718,0.0013665939301489747,0.8375231613260934,5.734018675261929,9.14
0.16111024474362945,0.0013529279909752123,0.8375368272653948,5.73401867526196,9.15
0.16111024474350702,0.0013393987111878889,0.8375503565453045,5.734018675261989,9.16
0.16111024474338967,0.00132600472419336,0.8375637505324165,5.734018675262018,9.17
0.1611102447432772,0.0013127446770639082,0.8375770105796584,5.734018675262045,9.18
0.16111024474316937,0.001299617230401085,0.837590138026429,5.734018675262071,9.19
0.16111024474306604,0.001286621058200417,0.837603134198733,5.734018675262096,9.2
0.16111024474296698,0.001273754847717469,0.837616000409315,5.73401867526212,9.21
0.16111024474287203,0.0012610172993352407,0.8376287379577921,5.734018675262143,9.22
0.16111024474278102,0.0012484071264328958,0.8376413481307855,5.734018675262165,9.23
0.16111024474269378,0.001235923055255799,0.8376538322020498,5.7340186752621864,9.24
0.16111024474261015,0.0012235638247868543,0.8376661914326023,5.734018675262207,9.25
0.16111024474253002,0.0012113281866191299,0.8376784270708502,5.734018675262226,9.26
0.1611102447424532,0.001199214904829758,0.8376905403527164,5.734018675262245,9.27
0.16111024474237956,0.0011872227558550926,0.8377025325017646,5.734018675262263,9.28
0.16111024474230898,0.001175350528367119,0.8377144047293231,5.73401867526228,9.29
0.16111024474224134,0.0011635970231510973,0.8377261582346068,5.734018675262296,9.3
0.1611102447421765,0.001151961052984429,0.8377377942048384,5.734018675262312,9.31
0.16111024474211433,0.001140441442516737,0.8377493138153682,5.734018675262327,9.32
0.16111024474205476,0.0011290370281511436,0.8377607182297934,5.734018675262341,9.33
0.16111024474199767,0.0011177466579267341,0.837772008600075,5.734018675262355,9.34
0.1611102447419429,0.0011065691914021996,0.8377831860666541,5.7340186752623685,9.35
0.16111024474189045,0.0010955034995406398,0.8377942517585681,5.734018675262381,9.36
0.1611102447418402,0.0010845484645955188,0.8378052067935635,5.734018675262393,9.37
0.16111024474179197,0.0010737029799977626,0.8378160522782095,5.734018675262405,9.38
0.16111024474174576,0.001062965950243984,0.8378267893080095,5.7340186752624165,9.39
0.1611102447417015,0.0010523362907858265,0.837837418967512,5.734018675262427,9.4
0.16111024474165905,0.001041812927920413,0.8378479423304197,5.734018675262438,9.41
0.16111024474161836,0.0010313947986818927,0.8378583604596989,5.734018675262448,9.42
0.1611102447415794,0.0010210808507340693,0.8378686744076858,5.734018675262457,9.43
0.161110244741542,0.0010108700422641064,0.8378788852161931,5.734018675262466,9.44
0.16111024474150618,0.0010007613418772919,0.8378889939166158,5.734018675262475,9.45
0.16111024474147184,0.0009907537284928592,0.8378990015300345,5.734018675262483,9.46
0.16111024474143892,0.000980846191240846,0.8379089090673193,5.734018675262491,9.47
0.1611102447414074,0.0009710377293599868,0.8379187175292317,5.734018675262499,9.48
0.16111024474137717,0.0009613273520966272,0.8379284279065254,5.734018675262506,9.49
0.1611102447413482,0.0009517140786046465,0.8379380411800464,5.734018675262513,9.5
0.1611102447413204,0.0009421969378463828,0.8379475583208325,5.73401867526252,9.51
0.16111024474129376,0.0009327749684945489,0.8379569802902109,5.734018675262527,9.52
0.16111024474126823,0.0009234472188351283,0.8379663080398958,5.734018675262533,9.53
0.16111024474124377,0.0009142127466712428,0.8379755425120842,5.734018675262539,9.54
0.16111024474122032,0.0009050706192279809,0.837984684639551,5.734018675262544,9.55
0.16111024474119784,0.0008960199130581785,0.8379937353457432,5.73401867526255,9.56
0.1611102447411763,0.0008870597139491413,0.8380026955448737,5.734018675262555,9.57
0.16111024474115565,0.0008781891168303006,0.8380115661420132,5.73401867526256,9.58
0.16111024474113586,0.0008694072256817911,0.8380203480331815,5.734018675262565,9.59
0.16111024474111688,0.0008607131534439455,0.8380290421054383,5.734018675262569,9.6
0.1611102447410987,0.000852106021927691,0.8380376492369727,5.734018675262574,9.61
0.16111024474108127,0.0008435849617258443,0.8380461702971919,5.734018675262578,9.62
0.16111024474106456,0.000835149112125293,0.838054606146809,5.734018675262583,9.63
0.16111024474104854,0.0008267976210200537,0.8380629576379304,5.734018675262586,9.64
0.1611102447410332,0.0008185296448252024,0.8380712256141406,5.73401867526259,9.65
0.16111024474101848,0.0008103443483916625,0.8380794109105888,5.734018675262593,9.66
0.16111024474100438,0.0008022409049218476,0.8380875143540726,5.734018675262597,9.67
0.16111024474099087,0.0007942184958861455,0.8380955367631218,5.7340186752626,9.68
0.1611102447409779,0.0007862763109402395,0.8381034789480806,5.734018675262604,9.69
0.16111024474096547,0.0007784135478432551,0.8381113417111901,5.734018675262607,9.7
0.1611102447409536,0.0007706294123767249,0.8381191258466685,5.734018675262609,9.71
0.16111024474094215,0.0007629231182643662,0.8381268321407922,5.734018675262612,9.72
0.16111024474093122,0.0007552938870926576,0.8381344613719749,5.7340186752626146,9.73
0.16111024474092073,0.0007477409482322124,0.8381420143108459,5.734018675262617,9.74
0.16111024474091068,0.0007402635387599365,0.8381494917203283,5.73401867526262,9.75
0.16111024474090105,0.0007328609033819665,0.8381568943557158,5.7340186752626225,9.76
0.16111024474089183,0.0007255322943573765,0.8381642229647497,5.734018675262625,9.77
0.16111024474088298,0.0007182769714226494,0.8381714782876931,5.734018675262627,9.78
0.16111024474087451,0.0007110942017169023,0.8381786610574075,5.734018675262629,9.79
0.16111024474086638,0.0007039832597078609,0.8381857719994246,5.7340186752626305,9.8
0.16111024474085858,0.0006969434271185726,0.8381928118320217,5.734018675262632,9.81
0.16111024474085112,0.0006899739928548539,0.8381997812662928,5.734018675262634,9.82
0.16111024474084396,0.0006830742529334625,0.8382066810062213,5.734018675262636,9.83
0.16111024474083707,0.0006762435104109878,0.8382135117487506,5.734018675262638,9.84
0.16111024474083052,0.0006694810753134532,0.8382202741838548,5.734018675262639,9.85
0.16111024474082422,0.000662786264566621,0.8382269689946079,5.734018675262641,9.86
0.16111024474081817,0.0006561584019269955,0.8382335968572536,5.734018675262643,9.87
0.16111024474081237,0.0006495968179135157,0.8382401584412728,5.734018675262645,9.88
0.16111024474080682,0.0006431008497399303,0.8382466544094519,5.7340186752626465,9.89
0.1611102447408015,0.0006366698412478504,0.8382530854179493,5.734018675262647,9.9
0.16111024474079638,0.0006303031428404706,0.8382594521163618,5.734018675262648,9.91
0.16111024474079153,0.0006240001114169529,0.8382657551477902,5.734018675262649,9.92
0.1611102447407868,0.0006177601103074677,0.8382719951489044,5.73401867526265,9.93
0.16111024474078234,0.0006115825092088828,0.8382781727500075,5.734018675262651,9.94
0.161110244740778,0.0006054666841210974,0.8382842885750996,5.734018675262652,9.95
0.1611102447407739,0.0005994120172840113,0.8382903432419408,5.734018675262653,9.96
0.16111024474076996,0.0005934178971151248,0.8382963373621137,5.734018675262654,9.97
0.16111024474076616,0.000587483718147763,0.8383022715410849,5.7340186752626545,9.98
0.16111024474076255,0.0005816088809699177,0.8383081463782663,5.734018675262655,9.99
0.16111024474075905,0.0005757927921637,0.838313962467076,5.734018675262656,10.0
0.16111024474075572,0.0005700348642453999,0.8383197203949977,5.734018675262657,10.01
0.1611102447407525,0.0005643345156061444,0.8383254207436401,5.734018675262658,10.02
0.16111024474074945,0.0005586911704531486,0.8383310640887963,5.734018675262659,10.03
0.1611102447407465,0.0005531042587515557,0.8383366510005008,5.73401867526266,10.04
0.1611102447407437,0.0005475732161668565,0.8383421820430884,5.734018675262661,10.05
0.161110244740741,0.0005420974840078877,0.8383476577752501,5.734018675262662,10.06
0.16111024474073843,0.0005366765091703963,0.8383530787500902,5.7340186752626625,10.07
0.16111024474073593,0.0005313097440811724,0.8383584455151819,5.734018675262663,10.08
0.16111024474073357,0.000525996646642738,0.8383637586126228,5.734018675262664,10.09
0.1611102447407313,0.0005207366801785891,0.8383690185790892,5.734018675262665,10.1
0.16111024474072913,0.0005155293133789872,0.838374225945891,5.734018675262666,10.11
0.16111024474072702,0.0005103740202472906,0.8383793812390247,5.734018675262667,10.12
0.16111024474072502,0.0005052702800468241,0.8383844849792271,5.734018675262668,10.13
0.1611102447407231,0.000500217577248279,0.8383895376820276,5.734018675262669,10.14
0.16111024474072128,0.0004952154014776395,0.8383945398578001,5.73401867526267,10.15
0.1611102447407195,0.0004902632474646298,0.8383994920118149,5.73401867526267,10.16
0.1611102447407178,0.00048536061499167694,0.8384043946442896,5.73401867526267,10.17
0.16111024474071617,0.00048050700884338335,0.8384092482504394,5.73401867526267,10.18
0.16111024474071461,0.00047570193875650523,0.8384140533205279,5.73401867526267,10.19
0.16111024474071314,0.0004709449193704314,0.8384188103399155,5.73401867526267,10.2
0.16111024474071173,0.0004662354701781564,0.8384235197891092,5.73401867526267,10.21
0.16111024474071034,0.0004615731154777448,0.838428182143811,5.73401867526267,10.22
0.16111024474070904,0.00045695738432428043,0.8384327978749657,5.73401867526267,10.23
0.16111024474070776,0.00045238781048229624,0.8384373674488089,5.73401867526267,10.24
0.16111024474070654,0.00044786393237867964,0.8384418913269137,5.73401867526267,10.25
0.16111024474070537,0.00044338529305604907,0.8384463699662376,5.73401867526267,10.26
0.1611102447407043,0.0004389514401265969,0.838450803819168,5.73401867526267,10.27
0.16111024474070323,0.0004345619257263932,0.8384551933335693,5.73401867526267,10.28
0.1611102447407022,0.0004302163064701474,0.8384595389528265,5.73401867526267,10.29
0.16111024474070124,0.00042591414340642183,0.8384638411158912,5.73401867526267,10.3
0.1611102447407003,0.000421655001973293,0.8384681002573253,5.73401867526267,10.31
0.1611102447406994,0.00041743845195445667,0.838472316807345,5.73401867526267,10.32
0.16111024474069854,0.0004132640674357715,0.8384764911918646,5.73401867526267,10.33
0.16111024474069774,0.00040913142676223744,0.838480623832539,5.73401867526267,10.34
0.16111024474069693,0.00040504011249540455,0.8384847151468066,5.73401867526267,10.35
0.16111024474069618,0.0004009897113712072,0.8384887655479315,5.73401867526267,10.36
0.16111024474069546,0.0003969798142582204,0.8384927754450453,5.73401867526267,10.37
0.16111024474069477,0.00039301001611633337,0.838496745243188,5.73401867526267,10.38
0.1611102447406941,0.00038907991595583637,0.8385006753433492,5.73401867526267,10.39
0.16111024474069346,0.0003851891167969167,0.8385045661425087,5.73401867526267,10.4
0.16111024474069285,0.00038133722562955967,0.8385084180336767,5.73401867526267,10.41
0.16111024474069227,0.0003775238533738508,0.838512231405933,5.73401867526267,10.42
0.16111024474069172,0.00037374861484067466,0.8385160066444667,5.73401867526267,10.43
0.16111024474069116,0.00037001112869280696,0.8385197441306151,5.73401867526267,10.44
0.16111024474069066,0.0003663110174063956,0.8385234442419021,5.73401867526267,10.45
0.16111024474069016,0.00036264790723282685,0.8385271073520761,5.73401867526267,10.46
0.1611102447406897,0.00035902142816097326,0.8385307338311484,5.73401867526267,10.47
0.16111024474068922,0.0003554312138798185,0.8385343240454299,5.73401867526267,10.48
0.1611102447406888,0.00035187690174145634,0.8385378783575687,5.73401867526267,10.49
0.16111024474068839,0.00034835813272445973,0.838541397126586,5.73401867526267,10.5
0.16111024474068797,0.0003448745513976158,0.8385448807079134,5.73401867526267,10.51
0.1611102447406876,0.0003414258058840236,0.8385483294534274,5.73401867526267,10.52
0.16111024474068725,0.00033801154782555146,0.8385517437114863,5.73401867526267,10.53
0.1611102447406869,0.00033463143234764873,0.8385551238269645,5.73401867526267,10.54
0.16111024474068655,0.00033128511802451037,0.8385584701412879,5.73401867526267,10.55
0.16111024474068622,0.00032797226684458934,0.8385617829924682,5.73401867526267,10.56
0.16111024474068592,0.0003246925441764541,0.8385650627151366,5.73401867526267,10.57
0.1611102447406856,0.0003214456187349873,0.8385683096405784,5.73401867526267,10.58
0.16111024474068533,0.0003182311625479228,0.8385715240967658,5.73401867526267,10.59
0.16111024474068505,0.0003150488509227171,0.8385747064083912,5.73401867526267,10.6
0.1611102447406848,0.0003118983624137521,0.8385778568969005,5.73401867526267,10.61
0.16111024474068456,0.0003087793787898659,0.8385809758805246,5.73401867526267,10.62
